Unix,Min,Avg,Max
1484110800,20.5938,20.6146,20.6562
1484111700,20.5,20.5312,20.5625
1484112600,20.4688,20.4688,20.4688
1484113500,20.2188,20.3438,20.4375
1484114400,20.2188,20.3229,20.4062
1484115300,20.1875,20.2604,20.3125
1484116200,20.1562,20.1771,20.2188
1484117100,20.1562,20.1771,20.2188
1484118000,20.0312,20.0521,20.0938
1484118900,20.0938,20.2604,20.375
1484119800,20.3125,20.4583,20.5625
1484120700,20.5625,20.5833,20.625
1484121600,20.6875,20.7188,20.75
1484122500,20.8438,20.8542,20.875
1484123400,20.9062,20.9166,20.9375
1484124300,20.8125,20.9062,21
1484125200,21.0312,21.0312,21.0312
1484126100,21,21.0417,21.0938
1484127000,21.0625,21.0833,21.125
1484127900,21.125,21.1562,21.1875
1484128800,21.2188,21.2292,21.25
1484129700,21.2812,21.3958,21.5
1484130600,21.5625,21.5937,21.6562
1484131500,21.5625,21.625,21.6875
1484132400,21.5312,21.6041,21.6562
1484133300,21.6875,21.7188,21.75
1484134200,21.625,21.6667,21.7188
1484135100,21.5625,21.6146,21.6875
1484136000,21.625,21.6562,21.6875
1484136900,21.6562,21.7604,21.875
1484137800,21.6562,21.7083,21.75
1484138700,21.6875,21.7187,21.7812
1484139600,21.7188,21.7396,21.7812
1484140500,21.875,21.8854,21.9062
1484141400,21.875,21.9271,21.9688
1484142300,22.0312,22.0521,22.0625
1484143200,22,22.0312,22.0625
1484144100,22.0938,22.1771,22.2188
1484145000,22.1562,22.1875,22.25
1484145900,22.2188,22.25,22.2812
1484146800,22.2812,22.3021,22.3125
1484147700,22.3125,22.3542,22.4375
1484148600,22.3125,22.3646,22.4062
1484149500,22.375,22.4271,22.4688
1484150400,22.4688,22.4792,22.5
1484151300,22.4688,22.5313,22.5625
1484152200,22.4062,22.4375,22.5
1484153100,22.5625,22.5833,22.625
1484154000,22.5625,22.6354,22.7188
1484154900,22.6562,22.6875,22.7188
1484155800,22.6562,22.6875,22.7188
1484156700,22.6562,22.6666,22.6875
1484157600,22.6562,22.6771,22.6875
1484158500,22.6875,22.7084,22.7188
1484159400,22.6875,22.7604,22.8125
1484160300,22.75,22.8021,22.8438
1484161200,22.75,22.7812,22.8125
1484162100,22.875,22.9063,22.9688
1484163000,22.8125,22.8334,22.8438
1484163900,22.8438,22.8854,22.9375
1484164800,22.9062,22.9895,23.0312
1484165700,22.8438,22.9063,22.9375
1484166600,22.9062,22.9896,23.0625
1484167500,22.9062,22.9479,22.9688
1484168400,22.9062,22.9479,23
1484169300,22.875,22.9167,22.9688
1484170200,22.9062,22.9271,22.9375
1484171100,23,23.0104,23.0312
1484172000,22.8125,22.8542,22.875
1484172900,22.875,22.9271,23
1484173800,22.8125,22.8646,22.9375
1484174700,22.875,22.8854,22.9062
1484175600,22.875,22.9062,22.9375
1484176500,22.875,22.8854,22.9062
1484177400,22.75,22.7604,22.7812
1484178300,22.5938,22.6667,22.7188
1484179200,22.625,22.6667,22.7188
1484180100,22.5625,22.5834,22.5938
1484181000,22.4688,22.5417,22.5938
1484181900,22.5312,22.5729,22.6562
1484182800,22.5,22.5208,22.5312
1484183700,22.4375,22.4896,22.5625
1484184600,22.4062,22.4479,22.4688
1484185500,22.5,22.5,22.5
1484186400,22.3438,22.4584,22.5625
1484187300,22.4062,22.4271,22.4688
1484188200,22.375,22.3958,22.4375
1484189100,22.3125,22.3333,22.375
1484190000,22.3125,22.3125,22.3125
1484190900,22.0625,22.1042,22.125
1484191800,22,22.0312,22.0625
1484192700,21.7812,21.8542,21.9375
1484193600,21.8125,21.8646,21.9375
1484194500,21.7812,21.8021,21.8125
1484195400,21.5938,21.625,21.6875
1484196300,21.4688,21.5834,21.6875
1484197200,21.375,21.4791,21.5312
1484198100,21.4688,21.5313,21.6562
1484199000,21.4062,21.4375,21.4688
1484199900,21.3438,21.3438,21.3438
1484200800,21.25,21.2812,21.3125
1484201700,21.1562,21.25,21.3125
1484202600,21.0938,21.1979,21.2812
1484203500,21.125,21.1667,21.25
1484204400,21.125,21.1354,21.1562
1484205300,21.0312,21.0937,21.1562
1484206200,20.9375,21.0208,21.125
1484207100,20.9375,20.9688,21
1484208000,20.9375,21,21.0312
1484208900,20.9062,20.9583,21.0312
1484209800,20.8438,20.875,20.9375
1484210700,20.8438,20.8854,20.9375
1484211600,20.8438,20.875,20.9062
1484212500,20.875,20.9063,20.9688
1484213400,20.7188,20.7396,20.7812
1484214300,20.6875,20.7292,20.8125
1484215200,20.75,20.7812,20.8125
1484216100,20.9688,21.1563,21.2812
1484217000,21.375,21.5729,21.75
1484217900,21.7812,21.8542,21.9375
1484218800,21.8125,21.8646,21.9062
1484219700,21.875,21.9063,21.9688
1484220600,21.9375,21.9584,21.9688
1484221500,21.9375,21.9792,22.0312
1484222400,21.9375,21.9792,22.0312
1484223300,21.9688,22.0104,22.0625
1484224200,22.0312,22.0729,22.125
1484225100,22,22.0417,22.0938
1484226000,22.0312,22.0729,22.125
1484226900,22.0938,22.1354,22.1562
1484227800,22.0625,22.1458,22.1875
1484228700,22.1875,22.2292,22.3125
1484229600,22.25,22.2708,22.2812
1484230500,22.3438,22.3854,22.4375
1484231400,22.4688,22.5833,22.6562
1484232300,22.5938,22.6771,22.75
1484233200,22.7188,22.7396,22.7812
1484234100,22.8125,22.9167,22.9688
1484235000,22.9688,22.9792,23
1484235900,23.0312,23.0833,23.125
1484236800,23.0312,23.0729,23.125
1484237700,23.0312,23.0729,23.125
1484238600,23,23.0521,23.0938
1484239500,23.2188,23.2396,23.25
1484240400,23.1562,23.1875,23.2188
1484241300,23.1562,23.2291,23.2812
1484242200,23.25,23.2812,23.3125
1484243100,23.2812,23.2916,23.3125
1484244000,23.2812,23.3021,23.3438
1484244900,23.375,23.375,23.375
1484245800,23.375,23.4062,23.4375
1484246700,23.4688,23.5104,23.5312
1484247600,23.4062,23.4479,23.4688
1484248500,23.5,23.5208,23.5625
1484249400,23.5,23.5521,23.5938
1484250300,23.4062,23.4896,23.5938
1484251200,23.4688,23.5105,23.5938
1484252100,23.5,23.5104,23.5312
1484253000,23.4688,23.5834,23.6875
1484253900,23.5625,23.6042,23.625
1484254800,23.5625,23.5938,23.625
1484255700,23.5,23.5729,23.6562
1484256600,23.5938,23.625,23.6562
1484257500,23.625,23.6667,23.7188
1484258400,23.6875,23.7084,23.7188
1484259300,23.6875,23.7292,23.7812
1484260200,23.6875,23.7084,23.7188
1484261100,23.5625,23.6771,23.75
1484262000,23.5625,23.6146,23.6562
1484262900,23.4688,23.4896,23.5312
1484263800,23.3438,23.3646,23.4062
1484264700,23.25,23.3021,23.3438
1484265600,23.125,23.2187,23.2812
1484266500,23.1875,23.2188,23.25
1484267400,23.125,23.1771,23.2188
1484268300,23.0938,23.1458,23.1875
1484269200,23.0625,23.0833,23.125
1484270100,23.0625,23.1354,23.1875
1484271000,23,23.0312,23.0625
1484271900,22.9375,22.9687,23.0312
1484272800,22.9375,23,23.0938
1484273700,22.8125,22.8542,22.9062
1484274600,22.8125,22.8333,22.875
1484275500,22.8438,22.9063,23
1484276400,22.7812,22.8021,22.8438
1484277300,22.75,22.8333,22.875
1484278200,22.75,22.7812,22.8125
1484279100,22.6562,22.7396,22.8438
1484280000,22.6875,22.7083,22.75
1484280900,22.5938,22.6979,22.7812
1484281800,22.5938,22.6563,22.7188
1484282700,22.5312,22.5937,22.6875
1484283600,22.5,22.5521,22.5938
1484284500,22.5,22.5417,22.625
1484285400,22.5,22.5312,22.5625
1484286300,22.4375,22.4375,22.4375
1484287200,22.3438,22.3854,22.4062
1484288100,22.4062,22.4166,22.4375
1484289000,22.375,22.4062,22.4375
1484289900,22.3125,22.3542,22.4062
1484290800,22.2812,22.3125,22.3438
1484291700,22.1875,22.2604,22.3125
1484292600,22.2188,22.2292,22.25
1484293500,22.1562,22.1562,22.1562
1484294400,22.0938,22.1458,22.1875
1484295300,22,22.0729,22.125
1484296200,22.0312,22.0625,22.0938
1484297100,22.0938,22.125,22.1562
1484298000,22.0625,22.0625,22.0625
1484298900,21.9688,21.9792,22
1484299800,21.9375,21.9896,22.0312
1484300700,21.9688,22,22.0625
1484301600,21.9062,21.9375,21.9688
1484302500,21.875,21.8854,21.9062
1484303400,21.7812,21.8333,21.9062
1484304300,21.8125,21.8438,21.875
1484305200,21.75,21.8021,21.875
1484306100,21.6875,21.7917,21.8438
1484307000,21.7812,21.875,21.9688
1484307900,22.0312,22.1354,22.1875
1484308800,22.2188,22.2604,22.3125
1484309700,22.1875,22.2396,22.2812
1484310600,22.1562,22.1979,22.2188
1484311500,22.125,22.2083,22.2812
1484312400,22.2188,22.2708,22.3125
1484313300,22.2812,22.3125,22.3438
1484314200,22.2812,22.3437,22.4375
1484315100,22.375,22.4063,22.4688
1484316000,22.4688,22.5104,22.5625
1484316900,22.5938,22.6146,22.625
1484317800,22.6875,22.7604,22.8125
1484318700,22.8438,22.875,22.9062
1484319600,22.875,22.9167,22.9688
1484320500,22.9062,22.9271,22.9375
1484321400,22.9688,23.0104,23.0625
1484322300,22.9688,22.9896,23
1484323200,23.0312,23.1041,23.1562
1484324100,23.0312,23.0833,23.1562
1484325000,23.0625,23.1354,23.2188
1484325900,23,23.1146,23.1875
1484326800,23.1562,23.2083,23.25
1484327700,23.0625,23.0938,23.125
1484328600,23.125,23.1562,23.1875
1484329500,23,23.0521,23.0938
1484330400,23.0625,23.1667,23.2188
1484331300,23.0938,23.1042,23.125
1484332200,23.0938,23.1354,23.1562
1484333100,23.0938,23.1771,23.25
1484334000,23.1875,23.2188,23.25
1484334900,23.2188,23.2708,23.3125
1484335800,23.2812,23.3229,23.375
1484336700,23.375,23.3854,23.4062
1484337600,23.3125,23.375,23.4375
1484338500,23.375,23.375,23.375
1484339400,23.3125,23.3334,23.3438
1484340300,23.3438,23.4063,23.4375
1484341200,23.3125,23.375,23.4688
1484342100,23.25,23.2708,23.3125
1484343000,23.1562,23.1875,23.2188
1484343900,23.1562,23.1771,23.2188
1484344800,23,23.0833,23.1562
1484345700,23.0625,23.125,23.2188
1484346600,22.9688,23,23.0312
1484347500,22.9688,22.9896,23.0312
1484348400,22.8125,22.8437,22.9062
1484349300,22.8125,22.8125,22.8125
1484350200,22.7188,22.75,22.7812
1484351100,22.5938,22.6458,22.6875
1484352000,22.5938,22.6146,22.625
1484352900,22.5,22.5521,22.5938
1484353800,22.5312,22.5521,22.5625
1484354700,22.4062,22.4479,22.5
1484355600,22.5,22.5104,22.5312
1484356500,22.375,22.4375,22.5
1484357400,22.25,22.3646,22.4375
1484358300,22.2812,22.3333,22.4062
1484359200,22.3125,22.3333,22.375
1484360100,22.1562,22.2187,22.25
1484361000,22.1875,22.2188,22.25
1484361900,22.1875,22.2083,22.25
1484362800,22.1562,22.1562,22.1562
1484363700,22.0312,22.0625,22.0938
1484364600,21.875,21.9271,21.9688
1484365500,21.8125,21.8542,21.9062
1484366400,21.7188,21.7709,21.875
1484367300,21.6562,21.6979,21.7188
1484368200,21.5938,21.6146,21.6562
1484369100,21.5,21.5313,21.5938
1484370000,21.4062,21.4479,21.5
1484370900,21.4062,21.4271,21.4375
1484371800,21.2812,21.3333,21.4062
1484372700,21.1875,21.2292,21.2812
1484373600,21.0938,21.1458,21.1875
1484374500,21.0312,21.1041,21.1562
1484375400,20.9375,21.0833,21.1562
1484376300,20.9688,21.0208,21.0625
1484377200,20.875,20.9167,20.9375
1484378100,20.9062,20.9375,21
1484379000,20.7812,20.875,21.0312
1484379900,20.8125,20.8333,20.875
1484380800,20.7188,20.7396,20.75
1484381700,20.6562,20.7187,20.75
1484382600,20.625,20.6771,20.7188
1484383500,20.5,20.5729,20.6562
1484384400,20.5625,20.5625,20.5625
1484385300,20.4688,20.5417,20.5938
1484386200,20.375,20.4062,20.4375
1484387100,20.375,20.3958,20.4375
1484388000,20.2812,20.3125,20.3438
1484388900,20.5,20.7396,20.9375
1484389800,21.125,21.2187,21.2812
1484390700,21.4375,21.4584,21.4688
1484391600,21.5,21.5313,21.5938
1484392500,21.4375,21.4896,21.5312
1484393400,21.3438,21.4896,21.625
1484394300,21.5312,21.5521,21.5625
1484395200,21.5312,21.5521,21.5625
1484396100,21.5312,21.5312,21.5312
1484397000,21.5625,21.625,21.6875
1484397900,21.6562,21.6875,21.7188
1484398800,21.5938,21.6667,21.7188
1484399700,21.6875,21.7604,21.8438
1484400600,21.6875,21.7604,21.8438
1484401500,21.8438,21.875,21.9062
1484402400,21.875,21.9271,22
1484403300,21.875,21.9479,22.0625
1484404200,21.9062,21.9375,22
1484405100,21.9375,21.9792,22.0312
1484406000,21.875,21.9062,21.9375
1484406900,21.9375,21.9583,22
1484407800,21.9688,21.9896,22.0312
1484408700,22,22.0104,22.0312
1484409600,21.9688,21.9792,22
1484410500,21.9062,21.9271,21.9688
1484411400,21.875,21.9271,22
1484412300,21.9375,22,22.0625
1484413200,21.9688,22,22.0312
1484414100,21.9688,22.0104,22.0312
1484415000,22,22.0208,22.0312
1484415900,22,22.0208,22.0625
1484416800,22,22.0312,22.0625
1484417700,22,22.0417,22.0625
1484418600,21.9375,22.0104,22.0625
1484419500,21.9688,22,22.0625
1484420400,22.0312,22.0521,22.0938
1484421300,21.9688,22.0104,22.0312
1484422200,21.9688,22.0209,22.0938
1484423100,21.9688,22.0313,22.0625
1484424000,21.9688,22,22.0312
1484424900,21.9375,22.0208,22.0938
1484425800,21.875,21.9583,22
1484426700,21.9375,21.9688,22
1484427600,21.8438,21.9896,22.0938
1484428500,21.9375,21.9687,22.0312
1484429400,21.8438,21.9375,22
1484430300,21.875,21.9688,22.0625
1484431200,21.9375,21.9688,22
1484432100,21.9375,21.9687,22.0312
1484433000,21.875,21.9479,22
1484433900,21.9375,21.9375,21.9375
1484434800,21.8438,21.8958,21.9375
1484435700,21.9062,21.9375,21.9688
1484436600,21.8438,21.9479,22.0625
1484437500,21.8438,21.9063,21.9688
1484438400,21.8438,21.8855,21.9688
1484439300,21.875,21.9271,22.0312
1484440200,21.875,21.8854,21.9062
1484441100,21.875,21.9375,22
1484442000,21.9375,21.9792,22
1484442900,21.9375,21.9479,21.9688
1484443800,21.875,21.9479,22.0312
1484444700,21.9688,21.9688,21.9688
1484445600,21.9375,21.9583,22
1484446500,21.9062,21.9271,21.9375
1484447400,21.8438,21.8854,21.9375
1484448300,21.875,21.9167,21.9375
1484449200,21.75,21.875,22
1484450100,21.5,21.5937,21.75
1484451000,21.3125,21.4063,21.4688
1484451900,21.25,21.2813,21.3438
1484452800,21.1562,21.1875,21.2188
1484453700,21,21.0417,21.0625
1484454600,20.875,20.9791,21.0312
1484455500,20.875,20.8958,20.9062
1484456400,20.7812,20.8229,20.8438
1484457300,20.7188,20.7604,20.7812
1484458200,20.6562,20.6771,20.6875
1484459100,20.5938,20.625,20.6875
1484460000,20.5312,20.5729,20.6562
1484460900,20.375,20.4062,20.4375
1484461800,20.2812,20.3646,20.4375
1484462700,20.2812,20.3333,20.375
1484463600,20.1875,20.25,20.3125
1484464500,20.1875,20.2396,20.2812
1484465400,20.1562,20.1979,20.25
1484466300,20.0312,20.0729,20.125
1484467200,19.9688,20.0104,20.0625
1484468100,19.9375,19.9688,20
1484469000,20.25,20.3542,20.4375
1484469900,20.5312,20.625,20.8125
1484470800,20.6875,20.7396,20.8125
1484471700,20.8438,20.8854,20.9375
1484472600,20.9688,21.0104,21.0625
1484473500,21,21.0521,21.125
1484474400,21,21.125,21.2188
1484475300,21.2188,21.2708,21.3125
1484476200,21.2812,21.3646,21.4688
1484477100,21.3438,21.3646,21.4062
1484478000,21.375,21.4063,21.4688
1484478900,21.3125,21.4375,21.5312
1484479800,21.375,21.4375,21.5
1484480700,21.4688,21.5104,21.5625
1484481600,21.4688,21.5729,21.6562
1484482500,21.4688,21.5521,21.625
1484483400,21.5625,21.6146,21.6562
1484484300,21.6562,21.6771,21.7188
1484485200,21.5938,21.6563,21.6875
1484486100,21.6875,21.7396,21.8125
1484487000,21.6875,21.7916,21.9062
1484487900,21.7812,21.8333,21.875
1484488800,21.8125,21.8542,21.875
1484489700,21.8438,21.8854,21.9062
1484490600,21.9375,21.9584,21.9688
1484491500,21.9688,21.9688,21.9688
1484492400,21.9375,22.0208,22.125
1484493300,21.9688,22,22.0312
1484494200,22,22.0208,22.0312
1484495100,22,22.0417,22.0938
1484496000,22.0312,22.0729,22.125
1484496900,22.0625,22.0937,22.1562
1484497800,22.0938,22.1042,22.125
1484498700,22.125,22.1354,22.1562
1484499600,22.0938,22.125,22.1562
1484500500,22.0938,22.0938,22.0938
1484501400,22.0938,22.1458,22.1875
1484502300,22.0938,22.1667,22.2188
1484503200,22.1562,22.1666,22.1875
1484504100,22.0938,22.1771,22.25
1484505000,22.0625,22.1354,22.1875
1484505900,22.1562,22.2083,22.25
1484506800,22.1562,22.2083,22.25
1484507700,22.25,22.3021,22.3438
1484508600,22.3125,22.3438,22.375
1484509500,22.2812,22.3541,22.4062
1484510400,22.3125,22.3333,22.375
1484511300,22.3438,22.4271,22.4688
1484512200,22.375,22.3958,22.4375
1484513100,22.4688,22.6459,22.875
1484514000,22.75,22.9792,23.2188
1484514900,22.4688,22.5209,22.5938
1484515800,22.375,22.3958,22.4375
1484516700,22.375,22.4167,22.4688
1484517600,22.25,22.3333,22.4375
1484518500,22.1875,22.2708,22.3125
1484519400,22.1562,22.2187,22.25
1484520300,22.125,22.1563,22.2188
1484521200,22.125,22.1667,22.1875
1484522100,22.0938,22.1146,22.1562
1484523000,22.0625,22.0625,22.0625
1484523900,22.0625,22.0625,22.0625
1484524800,22,22.0417,22.0625
1484525700,21.9688,22,22.0312
1484526600,21.9688,22.0417,22.125
1484527500,21.9062,21.9896,22.0625
1484528400,21.9375,21.9688,22
1484529300,22.0312,22.0729,22.125
1484530200,22,22.0208,22.0312
1484531100,21.9375,21.9583,22
1484532000,21.875,21.9375,22
1484532900,21.9375,21.9687,22.0312
1484533800,21.9688,21.9896,22
1484534700,21.875,21.9375,22
1484535600,21.9062,21.9271,21.9375
1484536500,21.5,21.6146,21.7812
1484537400,21.3438,21.4063,21.5
1484538300,21.3438,21.3542,21.375
1484539200,21.1562,21.2291,21.2812
1484540100,21.0625,21.0729,21.0938
1484541000,20.9062,20.9895,21.1562
1484541900,20.75,20.8333,20.9375
1484542800,20.7188,20.7604,20.7812
1484543700,20.6875,20.7084,20.7188
1484544600,20.5938,20.6042,20.625
1484545500,20.5312,20.5729,20.625
1484546400,20.4062,20.4375,20.4688
1484547300,20.375,20.4167,20.4375
1484548200,20.25,20.3333,20.4375
1484549100,20.1562,20.2083,20.25
1484550000,20.1562,20.1875,20.2188
1484550900,20.0938,20.1458,20.1875
1484551800,20,20.0313,20.0938
1484552700,19.9062,19.9479,20.0312
1484553600,19.8125,19.875,19.9375
1484554500,20.0938,20.25,20.4375
1484555400,20.3438,20.4479,20.5625
1484556300,20.5312,20.5625,20.5938
1484557200,20.625,20.7187,20.7812
1484558100,20.75,20.8437,20.9062
1484559000,20.8438,20.8646,20.875
1484559900,20.8438,20.9271,20.9688
1484560800,21.0625,21.0833,21.125
1484561700,21.0312,21.0729,21.125
1484562600,21.1562,21.2604,21.3125
1484563500,21.25,21.3125,21.375
1484564400,21.25,21.3229,21.4375
1484565300,21.2188,21.2709,21.3438
1484566200,21.3125,21.4375,21.5312
1484567100,21.3125,21.3854,21.4375
1484568000,21.375,21.4375,21.5312
1484568900,21.4062,21.4166,21.4375
1484569800,21.4062,21.4271,21.4375
1484570700,21.4688,21.5,21.5312
1484571600,21.4688,21.5417,21.5938
1484572500,21.625,21.625,21.625
1484573400,21.6875,21.7604,21.8125
1484574300,21.8125,21.8437,21.9062
1484575200,21.75,21.8958,22
1484576100,21.9375,21.9896,22.0312
1484577000,22.125,22.1354,22.1562
1484577900,22.125,22.1458,22.1562
1484578800,22.1875,22.2292,22.2812
1484579700,22.2812,22.3125,22.3438
1484580600,22.375,22.3958,22.4375
1484581500,22.3438,22.3958,22.4375
1484582400,22.4688,22.4688,22.4688
1484583300,22.4375,22.4896,22.5625
1484584200,22.4688,22.5104,22.5625
1484585100,22.4062,22.4583,22.5
1484586000,22.4688,22.5313,22.5938
1484586900,22.5,22.5625,22.625
1484587800,22.5312,22.5937,22.6562
1484588700,22.5312,22.5833,22.6562
1484589600,22.5312,22.5937,22.625
1484590500,22.5938,22.625,22.6875
1484591400,22.5938,22.625,22.6875
1484592300,22.6875,22.7188,22.75
1484593200,22.75,22.7917,22.8438
1484594100,22.8438,22.875,22.9062
1484595000,22.7812,22.8125,22.8438
1484595900,22.875,22.8854,22.9062
1484596800,22.8438,22.9167,22.9688
1484597700,22.9062,22.9583,23.0312
1484598600,22.9375,22.9688,23
1484599500,22.9062,22.9166,22.9375
1484600400,22.8438,22.8958,22.9375
1484601300,22.875,22.9271,23
1484602200,22.8438,22.875,22.9375
1484603100,22.875,22.8958,22.9375
1484604000,22.8438,22.8959,22.9688
1484604900,22.7812,22.8333,22.9062
1484605800,22.7812,22.8021,22.8125
1484606700,22.8125,22.8334,22.8438
1484607600,22.7188,22.75,22.7812
1484608500,22.6875,22.7084,22.7188
1484609400,22.625,22.6354,22.6562
1484610300,22.5312,22.5729,22.5938
1484611200,22.5,22.5,22.5
1484612100,22.375,22.4062,22.4375
1484613000,22.375,22.4167,22.5
1484613900,22.25,22.2812,22.3125
1484614800,22.3438,22.3646,22.375
1484615700,22.2188,22.3125,22.4062
1484616600,22.1562,22.2604,22.375
1484617500,22.2812,22.3021,22.3438
1484618400,22.1562,22.1979,22.25
1484619300,22.0938,22.125,22.1562
1484620200,22,22.0208,22.0312
1484621100,22.0312,22.0521,22.0625
1484622000,21.9375,22.0417,22.125
1484622900,21.8125,21.875,21.9375
1484623800,21.6875,21.7083,21.75
1484624700,21.5938,21.6042,21.625
1484625600,21.5,21.5312,21.5625
1484626500,21.375,21.4167,21.4688
1484627400,21.2812,21.3229,21.375
1484628300,21.1562,21.2187,21.2812
1484629200,21.1562,21.1875,21.2188
1484630100,21.0625,21.125,21.1875
1484631000,20.9062,21.0104,21.125
1484631900,20.9062,21.0312,21.1562
1484632800,20.875,20.875,20.875
1484633700,20.8438,20.9063,21
1484634600,20.7812,20.8125,20.8438
1484635500,20.8125,20.8542,20.9375
1484636400,20.75,20.7708,20.7812
1484637300,20.6875,20.7084,20.7188
1484638200,20.625,20.6354,20.6562
1484639100,20.5312,20.5416,20.5625
1484640000,20.5,20.5104,20.5312
1484640900,20.5312,20.5312,20.5312
1484641800,20.375,20.4375,20.5
1484642700,20.3438,20.3958,20.4375
1484643600,20.3125,20.3334,20.3438
1484644500,20.3125,20.3438,20.375
1484645400,20.1875,20.2708,20.3438
1484646300,20.25,20.2812,20.3125
1484647200,20.2188,20.25,20.2812
1484648100,20.2812,20.5729,20.875
1484649000,21,21.1354,21.2812
1484649900,21.3438,21.3854,21.4062
1484650800,21.5,21.5833,21.6562
1484651700,21.5938,21.6146,21.625
1484652600,21.5,21.5417,21.5625
1484653500,21.4688,21.5208,21.5625
1484654400,21.4688,21.5313,21.625
1484655300,21.4688,21.5521,21.625
1484656200,21.5625,21.5834,21.5938
1484657100,21.625,21.6771,21.7188
1484658000,21.6562,21.6979,21.75
1484658900,21.6875,21.7188,21.75
