Unix,Cyclical_Time,DayW,Mo,DayM,Avg_S1,Avg_S2,Avg_S3,Avg_S4,Avg_S5,Avg_S6,RH_Avg,OT
1435448700,0.997858923,6,5,27,20.9583,22.0625,20.5104,22.5208,19.4167,20.4062,69.54491667,18.277
1435449600,1,6,5,27,20.8854,21.9166,20.4687,22.3646,19.3959,20.2083,70.6127,18.277
1435450500,0.997858923,6,5,27,20.7708,21.8125,20.3958,22.2396,19.5521,20.1875,70.9589,18.277
1435451400,0.991444861,6,5,27,20.6458,21.6979,20.4062,22.1979,19.5104,20.1979,71.37585,18.277
1435452300,0.98078528,6,5,27,20.5625,21.6146,20.3646,22.1146,19.6875,20.1354,72.24991667,18.277
1435453200,0.965925826,6,5,27,20.7188,21.7604,20.4583,22.25,20.0729,20.5833,71.64036667,18.277
1435454100,0.946930129,6,5,27,20.9687,21.7813,20.5833,22.3672,20.2291,20.7812,71.84193333,18.277
1435455000,0.923879533,6,5,27,20.9063,21.7604,20.5208,22.2917,20.0521,20.5833,73.44543333,18.277
1435455900,0.896872742,6,5,27,20.9271,21.8125,20.5104,22.2604,19.8542,20.3541,74.2121,18.277
1435456800,0.866025404,6,5,27,20.9479,21.8334,20.5104,22.2812,19.7813,20.4479,74.10968333,18.277
1435457700,0.831469612,6,5,27,20.9479,21.8334,20.5208,22.25,19.6771,20.6145,73.79011667,18.277
1435458600,0.79335334,6,5,27,20.9375,21.75,20.5104,22.2813,19.7292,20.5521,73.75621667,18.277
1435459500,0.751839807,6,5,27,20.9063,21.7812,20.5,22.2187,19.8542,20.4167,73.5204,18.277
1435460400,0.707106781,6,5,27,20.875,21.75,20.4479,22.2292,19.6771,20.4896,73.30063333,18.277
1435461300,0.659345815,6,5,27,20.8125,21.6458,20.4375,22.1146,19.6667,20.4167,73.3452,18.277
1435462200,0.608761429,6,5,27,20.7708,21.6563,20.4271,22.0938,19.7708,20.5313,73.48031667,18.277
1435463100,0.555570233,6,5,27,20.8854,21.6667,20.4583,22.1667,19.8125,20.5416,73.7981,18.277
1435464000,0.5,0,5,28,20.8542,21.7292,20.5104,22.1979,19.8437,20.6354,74.06823333,18.277
1435464900,0.44228869,0,5,28,20.9167,21.7396,20.5625,22.2188,19.8646,20.6771,74.76193333,18.277
1435465800,0.382683432,0,5,28,20.9583,21.7917,20.6458,22.1979,19.9688,20.6459,75.27945,18.277
1435466700,0.321439465,0,5,28,20.9271,21.6666,20.6458,22.1979,20.0834,20.6562,75.96355,18.277
1435467600,0.258819045,0,5,28,20.875,21.7396,20.6146,22.2083,20.0417,20.6042,76.60703333,18.277
1435468500,0.195090322,0,5,28,20.9583,21.75,20.75,22.1771,20.0625,20.6458,76.70748333,18.277
1435469400,0.130526192,0,5,28,21.0312,21.7396,20.75,22.1875,20.125,20.875,76.6353,18.277
1435470300,0.065403129,0,5,28,21.0625,21.75,20.6771,22.2084,20.2708,20.9271,76.62341667,18.277
1435471200,6.13E-17,0,5,28,21.0416,21.7605,20.7188,22.2292,20.2604,20.9479,76.55821667,18.277
1435472100,-0.065403129,0,5,28,21.0521,21.7084,20.6771,22.1771,20.3021,21.0313,76.81186667,18.277
1435473000,-0.130526192,0,5,28,21,21.7396,20.6875,22.2291,20.3229,21,76.71461667,18.277
1435473900,-0.195090322,0,5,28,21.0834,21.7083,20.6458,22.2291,20.1667,20.9895,77.03705,18.277
1435474800,-0.258819045,0,5,28,20.9896,21.6875,20.6667,22.2396,20.1146,20.9479,77.41186667,18.277
1435475700,-0.321439465,0,5,28,21.0104,21.6875,20.6875,22.1667,20.1875,20.8229,77.93878333,18.277
1435476600,-0.382683432,0,5,28,20.9791,21.6666,20.6875,22.1458,20.3437,20.9271,77.8559,18.277
1435477500,-0.44228869,0,5,28,21.1042,21.6875,20.6979,22.1771,20.2812,20.9271,77.66928333,18.277
1435478400,-0.5,0,5,28,21.1146,21.7084,20.6875,22.2187,20.3125,20.9479,78.3165,18.277
1435479300,-0.555570233,0,5,28,21.0209,21.75,20.7604,22.1979,20.3542,20.8646,78.8658,18.277
1435480200,-0.608761429,0,5,28,21.0833,21.6563,20.7292,22.2188,20.3958,20.9479,78.84976667,18.277
1435481100,-0.659345815,0,5,28,21.1458,21.7396,20.7916,22.25,20.2813,21,78.68718333,18.277
1435482000,-0.707106781,0,5,28,21.0937,21.7083,20.7604,22.2083,20.4375,21.0208,78.8336,18.277
1435482900,-0.751839807,0,5,28,21.0521,21.7083,20.7187,22.1979,20.2813,20.9167,79.14465,18.277
1435483800,-0.79335334,0,5,28,21.0208,21.6875,20.7187,22.1667,20.2188,20.875,78.95443333,18.277
1435484700,-0.831469612,0,5,28,20.9687,21.6875,20.6562,22.1354,20.1146,20.8958,78.70715,18.277
1435485600,-0.866025404,0,5,28,20.9479,21.5937,20.5729,22.1042,20.0937,20.8438,78.87196667,18.277
1435486500,-0.896872742,0,5,28,20.7604,21.5104,20.3958,21.9583,20.1354,20.8229,79.2246,22.111
1435487400,-0.923879533,0,5,28,20.6667,21.4479,20.3958,21.9688,20.2708,20.7917,79.07598333,22.777
1435488300,-0.946930129,0,5,28,20.625,21.4479,20.3854,21.8646,20.0625,20.75,78.75918333,23.388
1435489200,-0.965925826,0,5,28,20.7292,21.4583,20.3958,21.9479,20.0521,20.6875,78.05181667,24.277
1435490100,-0.98078528,0,5,28,20.625,21.375,20.1979,21.8438,20.125,20.6354,77.75515,24.722
1435491000,-0.991444861,0,5,28,20.5313,21.3437,20.1771,21.8229,19.7917,20.5,77.15233333,25
1435491900,-0.997858923,0,5,28,20.6667,21.4271,20.2292,21.8438,19.8125,20.6875,75.95226667,25.222
1435492800,-1,0,5,28,20.625,21.3646,20.2708,21.8542,19.9271,20.7604,75.34401667,25.388
1435493700,-0.997858923,0,5,28,20.6146,21.3854,20.2187,21.8438,20,20.6667,75.31593333,25.5
1435494600,-0.991444861,0,5,28,20.6146,21.3854,20.3438,21.8542,20.2813,20.8125,75.0731,25.888
1435495500,-0.98078528,0,5,28,20.6563,21.4583,20.3541,21.7917,20.4375,20.8229,75.41738333,25.888
1435496400,-0.965925826,0,5,28,20.6875,21.4583,20.5104,21.9896,20.5833,20.7813,75.32558333,25.5
1435497300,-0.946930129,0,5,28,20.8021,21.5,20.5104,21.9479,20.7083,21.0208,74.93925,25.277
1435498200,-0.923879533,0,5,28,20.8542,21.625,20.7604,22.125,20.8646,21.125,74.36763333,25.222
1435499100,-0.896872742,0,5,28,21.0521,21.7396,20.8646,22.1771,21.1563,21.2813,73.88255,25.611
1435500000,-0.866025404,0,5,28,21.1458,21.875,21.1041,22.3334,21.3229,21.3646,72.92708333,25.722
1435500900,-0.831469612,0,5,28,21.4063,22,21.3541,22.4791,21.6666,21.7083,71.85795,25.611
1435501800,-0.79335334,0,5,28,21.6875,22.1875,21.625,22.5729,22.0313,22.0417,70.51391667,25.611
1435502700,-0.751839807,0,5,28,22.0208,22.5,21.8646,22.9479,22.3333,22.3646,68.39583333,25.888
1435503600,-0.707106781,0,5,28,22.3021,22.8281,22.1354,23.2813,22.6042,22.6458,65.84233333,25.777
1435504500,-0.659345815,0,5,28,22.5,22.9896,22.2917,23.3958,22.8021,22.8542,63.82725,25.277
1435505400,-0.608761429,0,5,28,22.6354,23.1771,22.4687,23.5937,23.0417,23.0417,61.52243333,25.222
1435506300,-0.555570233,0,5,28,22.8229,23.2604,22.5313,23.6771,23.0938,23.1979,59.85116667,25.222
1435507200,-0.5,0,5,28,23.0312,23.4479,22.7813,23.8541,23.2813,23.3125,58.03561667,25.111
1435508100,-0.44228869,0,5,28,23.1042,23.6458,22.7604,23.9792,23.4479,23.4583,56.5758,25.111
1435509000,-0.382683432,0,5,28,23.2187,23.8958,22.8437,24.1667,23.5937,23.75,54.23223333,24.722
1435509900,-0.321439465,0,5,28,23.3437,23.9375,22.9584,24.1979,23.8021,23.7396,52.46141667,24.888
1435510800,-0.258819045,0,5,28,23.3958,23.9583,23.0313,24.3125,23.7292,23.8958,51.4791,25.111
1435511700,-0.195090322,0,5,28,23.3958,23.8958,23.0937,24.3125,23.7292,23.8021,51.44408333,25.222
1435512600,-0.130526192,0,5,28,23.4584,24.0209,23.1771,24.2812,23.8333,23.8542,51.41663333,25.611
1435513500,-0.065403129,0,5,28,23.5521,24.1563,23.25,24.4583,24.0104,24.0625,51.23983333,25.5
1435514400,-1.84E-16,0,5,28,23.6667,24.3333,23.3958,24.5729,24.1458,24.2188,50.90608333,25.111
1435515300,0.065403129,0,5,28,23.7396,24.3125,23.5937,24.6979,24.1979,24.1979,50.6322,24.888
1435516200,0.130526192,0,5,28,23.8854,24.3333,23.6458,24.75,24.2187,24.2187,51.05875,24.777
1435517100,0.195090322,0,5,28,23.8959,24.5625,23.6875,24.8021,24.3125,24.3333,50.6762,24.722
1435518000,0.258819045,0,5,28,23.9583,24.4479,23.6771,24.9063,24.3125,24.3646,50.60186667,24.5
1435518900,0.321439465,0,5,28,23.8959,24.4167,23.6667,24.8229,24.2708,24.3125,50.84168333,24.388
1435519800,0.382683432,0,5,28,23.8542,24.4583,23.625,24.875,24.3542,24.3438,50.74733333,24.277
1435520700,0.44228869,0,5,28,23.9271,24.4375,23.6146,24.8021,24.3958,24.2917,50.74783333,24.222
1435521600,0.5,0,5,28,23.8542,24.4063,23.6354,24.75,24.2396,24.2292,50.78386667,24.111
1435522500,0.555570233,0,5,28,23.7917,24.3229,23.6354,24.6354,24.1979,24.125,51.08188333,24
1435523400,0.608761429,0,5,28,23.9063,24.3542,23.6771,24.8229,24.2604,24.1875,51.35571667,23.888
1435524300,0.659345815,0,5,28,23.8854,24.4271,23.75,24.7709,24.2708,24.2916,51.41585,23.777
1435525200,0.707106781,0,5,28,23.9375,24.5208,23.7708,24.9166,24.3437,24.3854,51.27086667,23.722
1435526100,0.751839807,0,5,28,24.0937,24.6562,23.9687,25.0417,24.4896,24.5104,51.55593333,23.611
1435527000,0.79335334,0,5,28,24.3229,24.875,24.0417,25.3333,24.6979,24.6875,51.32118333,23.5
1435527900,0.831469612,0,5,28,24.3646,24.8958,23.9896,25.1979,24.7083,24.75,51.40693333,23.388
1435528800,0.866025404,0,5,28,24.2708,24.7708,24.0521,25.1667,24.5729,24.5938,52.0297,23.277
1435529700,0.896872742,0,5,28,24.1666,24.6979,24,25.0833,24.5417,24.5208,51.87941667,23.222
1435530600,0.923879533,0,5,28,24.1771,24.6041,23.9375,25.0313,24.4687,24.4271,51.84625,23.111
1435531500,0.946930129,0,5,28,24.1146,24.5104,23.9583,24.9688,24.4479,24.3646,52.1301,23
1435532400,0.965925826,0,5,28,24.0313,24.4583,23.8646,24.9167,24.375,24.3125,52.34431667,22.777
1435533300,0.98078528,0,5,28,24.0417,24.4271,23.8437,24.875,24.3125,24.25,52.45851667,22.5
1435534200,0.991444861,0,5,28,23.9479,24.4062,23.8646,24.7917,24.2812,24.1979,52.44586667,22.111
1435535100,0.997858923,0,5,28,23.8854,24.3646,23.8542,24.7813,24.1979,24.1979,52.7724,21.777
1435536000,1,0,5,28,23.8021,24.2187,23.8229,24.6146,24.1042,24.0521,53.22416667,21.777
1435536900,0.997858923,0,5,28,23.7084,24.25,23.7292,24.6146,24.0625,24.0208,53.39166667,21.777
1435537800,0.991444861,0,5,28,23.75,24.1667,23.75,24.5833,24.0208,23.8958,53.67346667,21.777
1435538700,0.98078528,0,5,28,23.6041,24.1458,23.7292,24.5625,23.9062,23.8542,53.67941667,21.777
1435539600,0.965925826,0,5,28,23.5729,24.1042,23.6667,24.5208,23.9271,23.8646,53.78261667,21.777
1435540500,0.946930129,0,5,28,23.5313,24.0416,23.5312,24.4792,23.8438,23.7917,53.833,21.777
1435541400,0.923879533,0,5,28,23.5104,23.9687,23.5417,24.4479,23.75,23.7292,54.02445,21.777
1435542300,0.896872742,0,5,28,23.4479,23.9375,23.4896,24.4167,23.6771,23.6458,53.8584,21.777
1435543200,0.866025404,0,5,28,23.4583,23.8854,23.4687,24.3854,23.6146,23.5729,54.0718,21.777
1435544100,0.831469612,0,5,28,23.3542,23.7917,23.4792,24.4062,23.5313,23.5208,54.35508333,21.777
1435545000,0.79335334,0,5,28,23.2292,23.8438,23.25,24.2813,23.4167,23.5104,54.55146667,21.777
1435545900,0.751839807,0,5,28,23.0833,23.7291,23.25,24.1146,23.4167,23.4375,54.02356667,21.777
1435546800,0.707106781,0,5,28,22.9271,23.6146,23.0833,23.9896,23.2396,23.2709,52.27998333,21.777
1435547700,0.659345815,0,5,28,22.7187,23.5521,22.8333,23.8542,23.0937,23.1458,51.48901667,21.777
1435548600,0.608761429,0,5,28,22.6667,23.4062,22.6875,23.7917,22.9062,23.0416,50.91418333,21.777
1435549500,0.555570233,0,5,28,22.5834,23.3333,22.5521,23.6979,22.7812,22.9583,50.90123333,21.777
1435550400,0.5,1,5,29,22.5,23.2188,22.3854,23.6562,22.6459,22.9167,51.35461667,21.777
1435551300,0.44228869,1,5,29,22.4167,23.1875,22.3229,23.6146,22.4896,22.7292,52.19626667,21.777
1435552200,0.382683432,1,5,29,22.1771,23.1354,22.1146,23.5208,22.25,22.5521,53.00538333,21.777
1435553100,0.321439465,1,5,29,22.0729,23,21.9896,23.4271,22.2291,22.5729,53.35348333,21.777
1435554000,0.258819045,1,5,29,22.0313,22.9584,21.9167,23.3437,22.1042,22.4583,53.61215,21.777
1435554900,0.195090322,1,5,29,21.9896,22.8958,21.6875,23.2917,21.9271,22.3958,53.87806667,21.777
1435555800,0.130526192,1,5,29,21.9375,22.8438,21.6667,23.2708,21.7709,22.2917,54.21916667,21.777
1435556700,0.065403129,1,5,29,21.8229,22.8021,21.5,23.1771,21.6875,22.1667,54.51725,21.777
1435557600,6.13E-17,1,5,29,21.7604,22.6771,21.4271,23.0729,21.5729,22.0625,54.67988333,21.777
1435558500,-0.065403129,1,5,29,21.6667,22.5938,21.2812,22.9896,21.5234,21.9479,54.7759,21.777
1435559400,-0.130526192,1,5,29,21.5521,22.5104,21.2292,22.8854,21.375,21.875,54.495,21.777
1435560300,-0.195090322,1,5,29,21.4688,22.4687,21.1875,22.8854,21.3125,21.7813,54.22213333,21.777
1435561200,-0.258819045,1,5,29,21.4375,22.3438,21.0313,22.8333,21.2083,21.7708,54.27181667,21.777
1435562100,-0.321439465,1,5,29,21.211,22.2266,20.9063,22.6406,21.2344,21.6875,53.95438333,21.777
1435563000,-0.382683432,1,5,29,21.2292,22.1667,20.8854,22.6354,21.0208,21.5729,53.90708333,21.777
1435563900,-0.44228869,1,5,29,21.0625,22.1459,20.7187,22.5312,20.9271,21.5208,53.95543333,21.777
1435564800,-0.5,1,5,29,21.1146,22.0937,20.664,22.4479,20.8854,21.3542,53.54793333,21.777
1435565700,-0.555570233,1,5,29,20.9375,21.9792,20.5521,22.3229,20.8437,21.4063,53.29363333,21.777
1435566600,-0.608761429,1,5,29,20.9687,21.9375,20.5,22.3021,20.6146,21.2812,53.08246667,21.777
1435567500,-0.659345815,1,5,29,20.9687,21.8646,20.4375,22.3516,20.5521,21.2708,52.92463333,21.777
1435568400,-0.707106781,1,5,29,20.9896,21.875,20.5208,22.2813,20.4375,21.0833,53.16895,21.777
1435569300,-0.751839807,1,5,29,20.9271,21.7916,20.3646,22.2604,20.375,21.0417,54.18865,21.777
1435570200,-0.79335334,1,5,29,20.8333,21.7292,20.2291,22.0937,20.3125,21,55.22555,21.777
1435571100,-0.831469612,1,5,29,20.8125,21.7292,20.1771,22,20.3854,20.875,55.63708333,21.777
1435572000,-0.866025404,1,5,29,20.7604,22.0417,20.2084,22.0521,20.875,20.8854,55.64526667,22.222
1435572900,-0.896872742,1,5,29,20.7917,22.3854,20.1562,22.0105,21.4895,20.9167,55.54093333,22.111
1435573800,-0.923879533,1,5,29,20.7813,21.8958,20.3229,21.9688,20.9583,20.9375,56.13258333,22.277
1435574700,-0.946930129,1,5,29,20.7291,21.6667,20.3125,22.0417,20.7292,21.2812,56.41596667,22.777
1435575600,-0.965925826,1,5,29,20.9271,21.7708,20.3333,22.0521,20.8229,22.3958,55.73906667,23.277
1435576500,-0.98078528,1,5,29,20.9583,21.7813,20.4688,22.1458,20.9375,22.3958,55.62401667,23.388
1435577400,-0.991444861,1,5,29,20.8958,21.7188,20.5729,22.125,20.9063,21.3437,56.14078333,23.222
1435578300,-0.997858923,1,5,29,20.8958,21.8437,20.5521,22.1458,20.9896,21.2396,56.04421667,23.5
1435579200,-1,1,5,29,20.9688,21.7708,20.6771,22.1438,21.0417,21.3229,55.89586667,23.888
1435580100,-0.997858923,1,5,29,21.0547,21.8333,20.8333,22.2917,21.2187,21.2813,55.36725,24.111
1435581000,-0.991444861,1,5,29,21.2813,22.1042,21.0417,22.4375,21.4062,21.5833,54.024,24.5
1435581900,-0.98078528,1,5,29,21.5729,22.3541,21.2396,22.6354,21.7291,21.8646,52.46721667,24.888
1435582800,-0.965925826,1,5,29,21.8021,22.4896,21.6562,22.8438,22.0313,22.1459,51.42905,24.722
1435583700,-0.946930129,1,5,29,22.1146,22.5547,21.8958,23.0313,22.1354,22.2604,50.5385,25
1435584600,-0.923879533,1,5,29,22.2291,22.8542,22.0209,23.1354,22.3646,22.4479,50.10626667,25.388
1435585500,-0.896872742,1,5,29,22.4167,22.875,22.2187,23.375,22.4896,22.5938,49.7346,25.611
1435586400,-0.866025404,1,5,29,22.4896,23,22.2604,23.4271,22.5833,22.6562,49.28596667,26.111
1435587300,-0.831469612,1,5,29,22.5937,23.0104,22.3854,23.4687,22.7396,22.7083,48.73878333,26.222
1435588200,-0.79335334,1,5,29,22.7604,23.1666,22.5,23.6459,22.8594,22.9166,47.96695,26.111
1435589100,-0.751839807,1,5,29,22.8828,23.4271,22.6667,23.8229,23.0208,23.0312,47.44333333,25.777
1435590000,-0.707106781,1,5,29,23.0391,23.4922,22.8047,23.9531,23.25,23.3438,46.86398333,25.777
1435590900,-0.659345815,1,5,29,23.1354,23.5521,22.8646,23.9766,23.2813,23.2813,46.75118333,25.777
1435591800,-0.608761429,1,5,29,23.1146,23.6979,22.9792,24.0313,23.3646,23.4479,46.73411667,26
1435592700,-0.555570233,1,5,29,23.3229,23.7917,23.1563,24.2266,23.5313,23.5729,46.31933333,26.5
1435593600,-0.5,1,5,29,23.4271,23.9375,23.1979,24.2917,23.6146,23.6667,45.9876,26.722
1435594500,-0.44228869,1,5,29,23.4896,23.9688,23.2604,24.3542,23.7604,23.7812,45.8029,26.777
1435595400,-0.382683432,1,5,29,23.5938,24.1771,23.3646,24.5104,23.9375,24.0417,45.3334,26.888
1435596300,-0.321439465,1,5,29,23.6875,24.2187,23.5208,24.5833,24.0208,24.0312,45.20885,27
1435597200,-0.258819045,1,5,29,23.7083,24.3516,23.5625,24.6042,24.0156,24.0833,45.29515,26.888
1435598100,-0.195090322,1,5,29,23.8438,24.3437,23.5833,24.7708,24.2292,24.2083,45.2426,27.277
1435599000,-0.130526192,1,5,29,23.9167,24.5,23.7604,24.8,24.2292,24.2292,45.39211667,27.5
1435599900,-0.065403129,1,5,29,24.1354,24.6667,23.9063,25.0234,24.4063,24.3854,45.1109,27.5
1435600800,-1.84E-16,1,5,29,24.2917,24.7708,24.0521,25.2032,24.5313,24.5625,44.47158333,27.5
1435601700,0.065403129,1,5,29,24.4271,24.9583,24.1562,25.375,24.7188,24.75,44.37266667,27.277
1435602600,0.130526192,1,5,29,24.5,24.9375,24.2291,25.4167,24.8334,24.8125,44.24151667,27.5
1435603500,0.195090322,1,5,29,24.625,25.0729,24.2813,25.5625,24.8959,24.9167,43.97966667,27.5
1435604400,0.258819045,1,5,29,24.7187,25.2709,24.3854,25.5834,25.0208,25.0208,43.98215,27.277
1435605300,0.321439465,1,5,29,24.7187,25.3541,24.3854,25.5834,25.0833,25.1562,44.00468333,27.388
1435606200,0.382683432,1,5,29,24.7187,25.4584,24.3854,25.5834,25.1875,25.2813,43.95408333,27.388
1435607100,0.44228869,1,5,29,24.7187,25.6094,24.3854,25.5834,25.375,25.4375,43.8252,26.888
1435608000,0.5,1,5,29,24.7187,25.7266,24.3854,25.5834,25.6146,25.625,43.66703333,26.388
1435608900,0.555570233,1,5,29,24.7187,26.0104,24.3854,25.5834,25.6875,25.7396,43.48116667,26.111
1435609800,0.608761429,1,5,29,24.7187,26.2,24.3854,25.5834,25.8125,25.8958,43.29508333,25.722
1435610700,0.659345815,1,5,29,24.7187,26.2188,24.3854,25.5834,26.0104,26.0833,43.24356667,25.222
1435611600,0.707106781,1,5,29,24.7187,26.4218,24.3854,25.5834,26.1016,26.2187,42.9561,25.111
1435612500,0.751839807,1,5,29,24.7187,26.5937,24.3854,25.5834,26.2292,26.3333,42.58808333,25.111
1435613400,0.79335334,1,5,29,24.7187,26.7396,24.3854,25.5834,26.3021,26.5104,42.28336667,25
1435614300,0.831469612,1,5,29,24.7187,26.9063,24.3854,25.5834,26.4792,26.7187,41.9744,25
1435615200,0.866025404,1,5,29,24.7187,27,24.3854,25.5834,26.5547,26.7291,41.94133333,24.888
1435616100,0.896872742,1,5,29,24.7187,27.1145,24.3854,25.5834,26.6667,26.8646,41.8008,24.777
1435617000,0.923879533,1,5,29,24.7187,27.1458,24.3854,25.5834,26.6771,26.9479,41.6341,24.722
1435617900,0.946930129,1,5,29,24.7187,27.2265,24.3854,25.5834,26.7291,27.0469,41.52065,24.611
1435618800,0.965925826,1,5,29,24.7187,27.3021,24.3854,25.5834,26.9166,26.9583,41.5235,24.5
1435619700,0.98078528,1,5,29,24.7187,27.2708,24.3854,25.5834,26.8021,26.9896,41.55715,24.277
1435620600,0.991444861,1,5,29,24.7187,27.25,24.3854,25.5834,26.7708,27,41.57891667,24.111
1435621500,0.997858923,1,5,29,24.7187,27.1979,24.3854,25.5834,26.7291,26.8958,41.60058333,23.888
1435622400,1,1,5,29,24.7187,27.2396,24.3854,25.5834,26.625,26.8021,41.56648333,23.888
1435623300,0.997858923,1,5,29,24.7187,27.0313,24.3854,25.5834,26.5417,26.6875,41.64645,23.888
1435624200,0.991444861,1,5,29,24.7187,26.875,24.3854,25.5834,26.3437,26.4688,42.13263333,23.888
1435625100,0.98078528,1,5,29,24.7187,26.7187,24.3854,25.5834,26.2188,26.3021,42.75055,23.888
1435626000,0.965925826,1,5,29,24.7187,26.6146,24.3854,25.5834,26.0729,26.2084,43.1518,23.888
1435626900,0.946930129,1,5,29,24.7187,26.5313,24.3854,25.5834,25.9271,26.1146,43.24708333,23.888
1435627800,0.923879533,1,5,29,24.7187,26.4687,24.3854,25.5834,25.9375,26.0312,43.29761667,23.888
1435628700,0.896872742,1,5,29,24.7187,26.4271,24.3854,25.5834,25.8854,25.9792,43.42113333,23.888
1435629600,0.866025404,1,5,29,24.7187,26.4271,24.3854,25.5834,25.8437,25.9687,43.49636667,23.888
1435630500,0.831469612,1,5,29,24.7187,26.3542,24.3854,25.5834,25.65,25.8646,43.60511667,23.888
1435631400,0.79335334,1,5,29,24.7187,26.25,24.3854,25.5834,25.6771,25.8646,43.6034,23.888
1435632300,0.751839807,1,5,29,24.7187,26.2292,24.3854,25.5834,25.6666,25.7708,43.86545,23.888
1435633200,0.707106781,1,5,29,24.7187,26.1979,24.3854,25.5834,25.4688,25.75,43.84356667,23.888
1435634100,0.659345815,1,5,29,24.7187,26.1563,24.3854,25.5834,25.4583,25.7188,43.88071667,23.888
1435635000,0.608761429,1,5,29,24.7187,26.125,24.3854,25.5834,25.4583,25.6875,43.9005,23.888
1435635900,0.555570233,1,5,29,24.7187,26.0729,24.3854,25.5834,25.4063,25.7292,43.83078333,23.888
1435636800,0.5,2,5,30,24.7187,26.0521,24.3854,25.5834,25.2188,25.6042,43.7413,23.888
1435637700,0.44228869,2,5,30,24.7187,26.0417,24.3854,25.5834,25.2708,25.5937,43.75921667,23.888
1435638600,0.382683432,2,5,30,24.7187,25.9584,24.3854,25.5834,25.2084,25.6042,43.6505,23.888
1435639500,0.321439465,2,5,30,24.7187,25.9271,24.3854,25.5834,25.25,25.5312,43.69386667,23.888
1435640400,0.258819045,2,5,30,24.7187,25.8438,24.3854,25.5834,25.1458,25.5104,43.67288333,23.888
1435641300,0.195090322,2,5,30,24.7187,25.8229,24.3854,25.5834,25.2292,25.4896,43.50691667,23.888
1435642200,0.130526192,2,5,30,24.7187,25.8646,24.3854,25.5834,25.1563,25.4167,43.61313333,23.888
1435643100,0.065403129,2,5,30,24.7187,25.7292,24.3854,25.5834,24.9271,25.3958,43.80896667,23.888
1435644000,6.13E-17,2,5,30,24.7187,25.7396,24.3854,25.5834,24.9583,25.3334,43.8528,23.888
1435644900,-0.065403129,2,5,30,24.7187,25.6875,24.3854,25.5834,24.9583,25.3021,43.9784,23.888
1435645800,-0.130526192,2,5,30,24.7187,25.6172,24.3854,25.5834,24.8594,25.2578,44.08598333,23.888
1435646700,-0.195090322,2,5,30,24.7187,25.5625,24.3854,25.5834,24.8333,25.1953,44.12865,23.888
1435647600,-0.258819045,2,5,30,24.7187,25.5208,24.3854,25.5834,24.7917,25.1979,44.13485,23.888
1435648500,-0.321439465,2,5,30,24.7187,25.4688,24.3854,25.5834,24.8125,25.1406,44.11075,23.888
1435649400,-0.382683432,2,5,30,24.7187,25.4479,24.3854,25.5834,24.7396,25.125,44.19443333,23.888
1435650300,-0.44228869,2,5,30,24.7187,25.4062,24.3854,25.5834,24.8542,25.0937,44.09548333,23.888
1435651200,-0.5,2,5,30,24.7187,25.375,24.3854,25.5834,24.8672,25.0625,44.13916667,23.888
1435652100,-0.555570233,2,5,30,24.7187,25.375,24.3854,25.5834,24.7292,25.1042,44.28278333,23.888
1435653000,-0.608761429,2,5,30,24.7187,25.3438,24.3854,25.5834,24.7917,25.0521,44.39748333,23.888
1435653900,-0.659345815,2,5,30,24.7187,25.4063,24.3854,25.5834,24.6458,25.0104,44.60366667,23.888
1435654800,-0.707106781,2,5,30,24.7187,25.3438,24.3854,25.5834,24.625,25.0313,44.51668333,23.888
1435655700,-0.751839807,2,5,30,24.7187,25.2709,24.3854,25.5834,24.6042,25,44.94356667,23.888
