Yr,Mo,Day,o_time,d_time,c_time,s_x,s_y,s_z,Solar Alt,Solar Azimuth,T_in,STemp,S
2017,7,13,7:05:00,7.08,-0.279829014,0.896495,0.373291,0.238643,13.80646,67.39367,16.8613,17.2988,3
2017,7,13,7:10:00,7.17,-0.3007058,0.891104,0.373283,0.258057,14.95483,67.27122,17.0112,17.4487,3
2017,7,13,7:15:00,7.25,-0.321439465,0.885289,0.373275,0.277362,16.1028,67.13768,17.1611,17.5986,3
2017,7,13,7:20:00,7.33,-0.342020143,0.879053,0.373267,0.296544,17.25014,66.99277,17.311,17.7485,3
2017,7,13,7:25:00,7.42,-0.362438038,0.872398,0.373259,0.315594,18.39666,66.83617,17.37427,17.84266,3
2017,7,13,7:30:00,7.5,-0.382683432,0.865329,0.373251,0.3345,19.54215,66.66755,17.43667,17.93625,3
2017,7,13,7:35:00,7.58,-0.40274669,0.857847,0.373243,0.353254,20.68646,66.48652,17.56104,17.99927,3
2017,7,13,7:40:00,7.67,-0.422618262,0.849958,0.373235,0.371844,21.8294,66.2927,17.68625,18.06187,3
2017,7,13,7:45:00,7.75,-0.44228869,0.841663,0.373227,0.390262,22.97082,66.08563,17.7858,18.12803,3
2017,7,13,7:50:00,7.83,-0.461748613,0.832969,0.373219,0.408498,24.11054,65.86484,17.88509,18.19423,3
2017,7,13,7:55:00,7.92,-0.480988769,0.823878,0.373211,0.426544,25.2484,65.62982,17.98439,18.26043,3
2017,7,13,8:00:00,8,-0.5,0.814395,0.373203,0.444389,26.38424,65.38001,18.30492,18.3125,3
2017,7,13,8:05:00,8.08,-0.518773258,0.804524,0.373195,0.462025,27.51787,65.11482,18.37297,18.49391,3
2017,7,13,8:10:00,8.17,-0.537299608,0.79427,0.373187,0.479444,28.64911,64.83358,18.15149,18.37808,3
2017,7,13,8:15:00,8.25,-0.555570233,0.783638,0.373179,0.496637,29.77777,64.53561,17.92026,18.25196,3
2017,7,13,8:20:00,8.33,-0.573576436,0.772634,0.373171,0.513596,30.90365,64.22014,17.68904,18.12584,3
2017,7,13,8:25:00,8.42,-0.591309648,0.761261,0.373163,0.530312,32.02654,63.88636,18.68083,18.74583,3
2017,7,13,8:30:00,8.5,-0.608761429,0.749527,0.373155,0.546777,33.1462,63.5334,18.87437,18.90573,3
2017,7,13,8:35:00,8.58,-0.625923472,0.737435,0.373147,0.562984,34.26241,63.1603,19.0625,19.0625,3
2017,7,13,8:40:00,8.67,-0.64278761,0.724993,0.373139,0.578924,35.3749,62.76604,19.27377,19.16813,3
2017,7,13,8:45:00,8.75,-0.659345815,0.712205,0.373131,0.59459,36.48341,62.34953,19.42807,19.24528,3
2017,7,13,8:50:00,8.83,-0.675590208,0.699078,0.373123,0.609974,37.58764,61.90957,19.56958,19.31604,3
2017,7,13,8:55:00,8.92,-0.691513056,0.685619,0.373115,0.625069,38.68727,61.44489,19.71108,19.38679,3
2017,7,13,9:00:00,9,-0.707106781,0.671833,0.373107,0.639868,39.78196,60.95411,19.85259,19.45755,3
2017,7,13,9:05:00,9.08,-0.722363962,0.657728,0.373099,0.654363,40.87136,60.43573,19.9941,19.5283,3
2017,7,13,9:10:00,9.17,-0.737277337,0.643309,0.373091,0.668548,41.95506,59.88815,20.61783,20.17954,3
2017,7,13,9:15:00,9.25,-0.751839807,0.628585,0.373083,0.682415,43.03264,59.30964,20.15033,19.91626,3
2017,7,13,9:20:00,9.33,-0.766044443,0.613561,0.373075,0.695958,44.10364,58.69833,19.67248,19.6432,3
2017,7,13,9:25:00,9.42,-0.779884483,0.598245,0.373067,0.709171,45.16754,58.0522,20.04276,19.86349,3
2017,7,13,9:30:00,9.5,-0.79335334,0.582644,0.373059,0.722048,46.2238,57.36908,19.8805,19.45033,3
2017,7,13,9:35:00,9.58,-0.806444604,0.566766,0.373051,0.734581,47.27183,56.64664,20.09954,19.82534,3
2017,7,13,9:40:00,9.67,-0.819152044,0.550618,0.373044,0.746766,48.31098,55.88235,20.33102,20.22517,3
2017,7,13,9:45:00,9.75,-0.831469612,0.534207,0.373036,0.758595,49.34053,55.07351,20.5625,20.625,3
2017,7,13,9:50:00,9.83,-0.843391446,0.517543,0.373028,0.770065,50.35971,54.2172,19.44124,18.94311,3
2017,7,13,9:55:00,9.92,-0.854911871,0.500632,0.37302,0.781168,51.36767,53.3103,21.77344,20.68945,3
2017,7,13,10:00:00,10,-0.866025404,0.483483,0.373012,0.791901,52.36349,52.34946,21.76042,20.92708,3
2017,7,13,10:05:00,10.08,-0.876726756,0.466103,0.373004,0.802257,53.34615,51.33112,20.81565,20.56371,3
2017,7,13,10:10:00,10.17,-0.887010833,0.448502,0.372996,0.812232,54.31454,50.25147,20.89556,20.85319,3
2017,7,13,10:15:00,10.25,-0.896872742,0.430687,0.372988,0.82182,55.26744,49.10647,20.97889,21.14486,3
2017,7,13,10:20:00,10.33,-0.906307787,0.412667,0.37298,0.831019,56.20351,47.89187,21.06222,21.43653,3
2017,7,13,10:25:00,10.42,-0.915311479,0.394451,0.372972,0.839822,57.12131,46.60319,20.12657,20.37677,3
2017,7,13,10:30:00,10.5,-0.923879533,0.376046,0.372964,0.848226,58.01922,45.2358,19.1875,19.3125,3
2017,7,13,10:35:00,10.58,-0.932007869,0.357463,0.372956,0.856227,58.89551,43.78488,18.6875,19.0625,3
2017,7,13,10:40:00,10.67,-0.939692621,0.338709,0.372948,0.86382,59.74828,42.24557,20.00229,20.32012,3
2017,7,13,10:45:00,10.75,-0.946930129,0.319795,0.37294,0.871004,60.57547,40.61296,21.31707,21.57774,3
2017,7,13,10:50:00,10.83,-0.953716951,0.300727,0.372932,0.877773,61.37483,38.88223,21.61826,22.11917,3
2017,7,13,10:55:00,10.92,-0.960049854,0.281517,0.372924,0.884124,62.14396,37.04881,21.68681,22.49623,3
2017,7,13,11:00:00,11,-0.965925826,0.262172,0.372916,0.890056,62.88025,35.10848,21.56334,22.74833,3
2017,7,13,11:05:00,11.08,-0.97134207,0.242703,0.372908,0.895564,63.58096,33.05762,21.43792,22.99916,3
2017,7,13,11:10:00,11.17,-0.976296007,0.223118,0.3729,0.900646,64.24316,30.8934,21.3125,23.25,3
2017,7,13,11:15:00,11.25,-0.98078528,0.203426,0.372892,0.905301,64.86379,28.61409,21,23.625,3
2017,7,13,11:20:00,11.33,-0.984807753,0.183638,0.372884,0.909524,65.43969,26.21934,21.10417,24.02083,3
2017,7,13,11:25:00,11.42,-0.98836151,0.163762,0.372876,0.913316,65.96763,23.71044,21.20833,24.41667,3
2017,7,13,11:30:00,11.5,-0.991444861,0.143808,0.372868,0.916672,66.44437,21.0907,21.3125,24.8125,3
2017,7,13,11:35:00,11.58,-0.994056338,0.123786,0.37286,0.919594,66.86673,18.36565,22.5625,26.0625,3
2017,7,13,11:40:00,11.67,-0.996194698,0.103704,0.372852,0.922077,67.23169,15.54326,20.5625,21.9375,3
2017,7,13,11:45:00,11.75,-0.997858923,0.083573,0.372844,0.924123,67.53642,12.63406,22.125,26.5625,3
2017,7,13,11:50:00,11.83,-0.999048222,0.063402,0.372836,0.925728,67.77846,9.65106,19.4375,21.375,3
2017,7,13,11:55:00,11.92,-0.999762027,0.043201,0.372828,0.926894,67.95573,6.60962,20.25,22.96875,3
2017,7,13,12:00:00,12,-1,0.022979,0.37282,0.927619,68.06664,3.52703,21.0625,24.5625,3
2017,7,13,12:05:00,12.08,-0.999762027,0.002746,0.372812,0.927903,68.11021,0.42204,21.46875,25.125,3
2017,7,13,12:10:00,12.17,-0.999048222,-0.017488,0.372804,0.927745,68.08601,-2.68578,21.875,25.6875,3
2017,7,13,12:15:00,12.25,-0.997858923,-0.037715,0.372796,0.927146,67.99427,-5.77676,21.84451,25.74848,3
2017,7,13,12:20:00,12.33,-0.996194698,-0.057923,0.372788,0.926107,67.83584,-8.83186,21.81402,25.80945,3
2017,7,13,12:25:00,12.42,-0.994056338,-0.078104,0.37278,0.924627,67.61213,-11.8333,21.5625,25.4375,3
2017,7,13,12:30:00,12.5,-0.991444861,-0.098248,0.372772,0.922707,67.32508,-14.76513,21.5625,26.3125,3
2017,7,13,12:35:00,12.58,-0.98836151,-0.118345,0.372764,0.920348,66.97706,-17.61363,21.4375,25.3125,3
2017,7,13,12:40:00,12.67,-0.984807753,-0.138387,0.372756,0.917552,66.57079,-20.36756,21.09813,24.91657,3
2017,7,13,12:45:00,12.75,-0.98078528,-0.158362,0.372748,0.914319,66.10926,-23.01822,20.75877,24.52064,3
2017,7,13,12:50:00,12.83,-0.976296007,-0.178263,0.37274,0.910652,65.59561,-25.55938,19.9375,22.5625,3
2017,7,13,12:55:00,12.92,-0.97134207,-0.198078,0.372732,0.906551,65.03306,-27.98714,20.3125,23,3
2017,7,13,13:00:00,13,-0.965925826,-0.2178,0.372724,0.90202,64.42485,-30.29966,20.6875,23.4375,3
2017,7,13,13:05:00,13.08,-0.960049854,-0.237418,0.372716,0.897059,63.77417,-32.49683,21.0625,24.5625,3
2017,7,13,13:10:00,13.17,-0.953716951,-0.256923,0.372708,0.891672,63.08412,-34.58003,21.8125,25.5625,3
2017,7,13,13:15:00,13.25,-0.946930129,-0.276306,0.3727,0.885861,62.35765,-36.55181,20.1875,23.9375,3
2017,7,13,13:20:00,13.33,-0.939692621,-0.295557,0.372692,0.879628,61.59757,-38.41557,22.62256,26.00731,3
2017,7,13,13:25:00,13.42,-0.932007869,-0.314669,0.372684,0.872978,60.80653,-40.17539,22.10928,25.99022,3
2017,7,13,13:30:00,13.5,-0.923879533,-0.33363,0.372676,0.865912,59.98698,-41.83577,21.9375,26.1875,3
2017,7,13,13:35:00,13.58,-0.915311479,-0.352433,0.372668,0.858434,59.14122,-43.40146,21.4375,26.3125,3
2017,7,13,13:40:00,13.67,-0.906307787,-0.371068,0.37266,0.850548,58.27136,-44.87734,21.4375,26.41813,3
2017,7,13,13:45:00,13.75,-0.896872742,-0.389527,0.372652,0.842258,57.37934,-46.26833,21.86732,26.65241,3
2017,7,13,13:50:00,13.83,-0.887010833,-0.407801,0.372644,0.833567,56.46696,-47.57924,22.39364,26.91557,3
2017,7,13,13:55:00,13.92,-0.876726756,-0.425881,0.372636,0.82448,55.53584,-48.81477,21.4375,26.9375,3
2017,7,13,14:00:00,14,-0.866025404,-0.443758,0.372628,0.815001,54.58749,-49.97944,21.50852,26.97301,3
2017,7,13,14:05:00,14.08,-0.854911871,-0.461424,0.37262,0.805135,53.62327,-51.07757,21.3125,26.375,3
2017,7,13,14:10:00,14.17,-0.843391446,-0.478871,0.372612,0.794886,52.64444,-52.11328,20.88311,25.75477,3
2017,7,13,14:15:00,14.25,-0.831469612,-0.496089,0.372604,0.784258,51.65214,-53.09041,20.92862,25.53698,3
2017,7,13,14:20:00,14.33,-0.819152044,-0.513072,0.372596,0.773258,50.6474,-54.01262,21.1875,25.5,3
2017,7,13,14:25:00,14.42,-0.806444604,-0.529811,0.372588,0.761891,49.63118,-54.88331,20.75,25.5,3
2017,7,13,14:30:00,14.5,-0.79335334,-0.546298,0.37258,0.750161,48.60435,-55.70566,20.90625,25.28125,3
2017,7,13,14:35:00,14.58,-0.779884483,-0.562525,0.372572,0.738075,47.56771,-56.48266,21.0625,25.0625,3
2017,7,13,14:40:00,14.67,-0.766044443,-0.578485,0.372564,0.725638,46.52197,-57.21707,20.8125,25.3125,3
2017,7,13,14:45:00,14.75,-0.751839807,-0.594169,0.372556,0.712857,45.46782,-57.91145,21.0625,25.125,3
2017,7,13,14:50:00,14.83,-0.737277337,-0.609571,0.372548,0.699736,44.40585,-58.5682,21.3125,24.9375,3
2017,7,13,14:55:00,14.92,-0.722363962,-0.624683,0.37254,0.686284,43.33664,-59.18954,20.43588,23.91477,3
2017,7,13,15:00:00,15,-0.707106781,-0.639497,0.372532,0.672505,42.26069,-59.77753,19.8125,23.0625,3
2017,7,13,15:05:00,15.08,-0.691513056,-0.654008,0.372524,0.658407,41.17848,-60.33407,19.375,22.28125,3
2017,7,13,15:10:00,15.17,-0.675590208,-0.668207,0.372516,0.643996,40.09045,-60.86094,18.9375,21.5,3
2017,7,13,15:15:00,15.25,-0.659345815,-0.682088,0.372508,0.62928,38.99701,-61.35977,19.0625,21.25,3
2017,7,13,15:20:00,15.33,-0.64278761,-0.695645,0.3725,0.614265,37.89852,-61.8321,19.5,21.78125,3
2017,7,13,15:25:00,15.42,-0.625923472,-0.708871,0.372492,0.598958,36.79533,-62.27932,19.9375,22.3125,3
2017,7,13,15:30:00,15.5,-0.608761429,-0.72176,0.372484,0.583368,35.68777,-62.70276,20.14411,22.41581,3
2017,7,13,15:35:00,15.58,-0.591309648,-0.734305,0.372476,0.567501,34.57613,-63.10362,20.0625,22.5,3
2017,7,13,15:40:00,15.67,-0.573576436,-0.746501,0.372468,0.551365,33.46069,-63.48302,20.625,22.4375,3
2017,7,13,15:45:00,15.75,-0.555570233,-0.758342,0.37246,0.534968,32.34172,-63.84202,20.44178,22.40696,3
2017,7,13,15:50:00,15.83,-0.537299608,-0.769822,0.372452,0.518317,31.21945,-64.18158,20.25855,22.37643,3
2017,7,13,15:55:00,15.92,-0.518773258,-0.780936,0.372444,0.501422,30.09412,-64.5026,20.5625,22.25,3
2017,7,13,16:00:00,16,-0.5,-0.791679,0.372436,0.484289,28.96593,-64.80591,20.0625,22.0625,3
2017,7,13,16:05:00,16.08,-0.480988769,-0.802044,0.372428,0.466929,27.8351,-65.09228,20.3125,21.9375,3
2017,7,13,16:10:00,16.17,-0.461748613,-0.812028,0.37242,0.449347,26.70183,-65.36242,19.40889,21.39533,3
2017,7,13,16:15:00,16.25,-0.44228869,-0.821626,0.372412,0.431555,25.56628,-65.61701,18.94079,20.90351,3
2017,7,13,16:20:00,16.33,-0.422618262,-0.830833,0.372404,0.41356,24.42865,-65.85666,18.74342,20.44298,3
2017,7,13,16:25:00,16.42,-0.40274669,-0.839645,0.372396,0.395371,23.2891,-66.08194,18.55767,20.11775,3
2017,7,13,16:30:00,16.5,-0.382683432,-0.848057,0.372388,0.376997,22.1478,-66.29336,18.82174,19.9375,3
2017,7,13,16:35:00,16.58,-0.362438038,-0.856065,0.37238,0.358448,21.00492,-66.49143,18.78487,19.99758,3
2017,7,13,16:40:00,16.67,-0.342020143,-0.863667,0.372372,0.339733,19.86062,-66.67659,18.69034,20.06061,3
2017,7,13,16:45:00,16.75,-0.321439465,-0.870857,0.372364,0.320862,18.71508,-66.84925,18.8125,19.8125,3
2017,7,13,16:50:00,16.83,-0.3007058,-0.877633,0.372356,0.301845,17.56845,-67.00979,18.8125,19.75,3
2017,7,13,16:55:00,16.92,-0.279829014,-0.883992,0.372348,0.282692,16.42093,-67.15857,18.78125,19.5625,3
2017,7,13,17:00:00,17,-0.258819045,-0.88993,0.372341,0.263414,15.27271,-67.29591,18.75,19.375,3
2017,7,13,17:05:00,17.08,-0.237685892,-0.895445,0.372333,0.244022,14.12402,-67.42209,18.59731,19.22231,3
2017,7,13,17:10:00,17.17,-0.216439614,-0.900534,0.372325,0.224528,12.9751,-67.53739,18.44463,19.06963,3
2017,7,13,17:15:00,17.25,-0.195090322,-0.905195,0.372317,0.204945,11.82627,-67.64205,18.5625,18.9375,3
2017,7,13,17:20:00,17.33,-0.173648178,-0.909425,0.37231,0.185288,10.67791,-67.73628,18.125,18.6875,3
2017,7,13,17:25:00,17.42,-0.152123386,-0.913223,0.372303,0.165573,9.53051,-67.82027,17.9375,18.4375,3
2017,7,13,17:30:00,17.5,-0.130526192,-0.916587,0.372296,0.145819,8.38473,-67.8942,17.88276,18.32801,3
2017,7,13,17:35:00,17.58,-0.108866875,-0.919517,0.372289,0.126052,7.24151,-67.95822,17.82801,18.21852,3
2017,7,13,17:40:00,17.67,-0.087155743,-0.922011,0.372284,0.106301,6.10214,-68.01245,17.8125,18.0625,3
2017,7,13,17:45:00,17.75,-0.065403129,-0.924071,0.37228,0.086603,4.96822,-68.05701,17.75,17.9375,3
2017,7,13,17:50:00,17.83,-0.043619387,-0.925695,0.372277,0.067072,3.84585,-68.09198,17.59606,17.90671,3
2017,7,13,17:55:00,17.92,-0.021814885,-0.92689,0.37228,0.047787,2.73906,-68.11743,17.44212,17.87592,3
2017,7,13,18:00:00,18,-1.84E-16,-0.927665,0.372291,0.028943,1.65853,-68.13341,17.3125,17.8125,3
2017,7,13,18:05:00,18.08,0.021814885,-0.928041,0.372319,0.010882,0.62353,-68.13996,17.3125,17.6875,3
2017,7,13,18:10:00,18.17,0.043619387,-0.928015,0.372362,-0.011579,-0.66347,-68.13708,17.25,17.625,3
2017,7,13,18:15:00,18.25,0.065403129,-0.927431,0.372359,-0.034938,-2.00218,-68.12478,17.1875,17.5625,3
2017,7,13,18:20:00,18.33,0.087155743,-0.926395,0.372352,-0.056095,-3.2157,-68.10301,17.24224,17.80885,3
2017,7,13,18:25:00,18.42,0.108866875,-0.924917,0.372344,-0.07674,-4.4012,-68.07175,17.29699,18.0552,3
2017,7,13,18:30:00,18.5,0.130526192,-0.922998,0.372336,-0.097162,-5.57576,-68.03093,17.3125,18.1875,3
2017,7,13,18:35:00,18.58,0.152123386,-0.92064,0.372328,-0.117447,-6.74477,-67.98046,17.2525,18.1875,3
2017,7,13,18:40:00,18.67,0.173648178,-0.917844,0.37232,-0.137624,-7.91041,-67.92025,17.1925,18.1875,3
2017,7,13,18:45:00,18.75,0.195090322,-0.914611,0.372312,-0.157705,-9.07371,-67.85017,17.1875,18.1875,3
2017,7,13,18:50:00,18.83,0.216439614,-0.910943,0.372304,-0.177689,-10.23521,-67.77008,16.875,18.0625,3
2017,7,13,18:55:00,18.92,0.237685892,-0.906841,0.372296,-0.197575,-11.39517,-67.67982,16.9375,18.125,3
2017,7,13,19:00:00,19,0.258819045,-0.902307,0.372288,-0.217355,-12.55375,-67.5792,16.9375,18.125,3
2017,7,13,19:05:00,19.08,0.279829014,-0.897345,0.372279,-0.237025,-13.71101,-67.468,16.8125,18.0625,3
2017,7,13,19:10:00,19.17,0.3007058,-0.891955,0.372271,-0.256575,-14.86694,-67.34601,16.71875,18.0625,3
2017,7,13,19:15:00,19.25,0.321439465,-0.88614,0.372263,-0.275999,-16.02155,-67.21296,16.625,18.0625,3
2017,7,13,19:20:00,19.33,0.342020143,-0.879904,0.372255,-0.295287,-17.17476,-67.06856,16.53125,18.0625,3
2017,7,13,19:25:00,19.42,0.362438038,-0.873249,0.372247,-0.314432,-18.32654,-66.91251,16.4375,18.0625,3
2017,7,13,19:30:00,19.5,0.382683432,-0.866179,0.372239,-0.333425,-19.47678,-66.74446,16.3125,18.0625,3
2017,7,13,19:35:00,19.58,0.40274669,-0.858696,0.372231,-0.352257,-20.62541,-66.56405,16.3125,18.0625,3
2017,7,13,19:40:00,19.67,0.422618262,-0.850805,0.372223,-0.370919,-21.77233,-66.37087,16.28125,18.0625,3
2017,7,13,19:45:00,19.75,0.44228869,-0.842509,0.372215,-0.389404,-22.91742,-66.16448,16.25,18.0625,3
2017,7,13,19:50:00,19.83,0.461748613,-0.833811,0.372207,-0.407702,-24.06056,-65.9444,16.21875,18.0625,3
2017,7,13,19:55:00,19.92,0.480988769,-0.824717,0.372199,-0.425805,-25.20162,-65.71013,16.1875,18.0625,3
2017,7,13,20:00:00,20,0.5,-0.815231,0.37219,-0.443704,-26.34046,-65.46111,16.15625,18.0625,3
2017,7,13,20:05:00,20.08,0.518773258,-0.805356,0.372182,-0.461392,-27.47694,-65.19674,16.125,18.0625,3
2017,7,13,20:10:00,20.17,0.537299608,-0.795098,0.372174,-0.478859,-28.61088,-64.91637,16.155,18.0625,3
2017,7,13,20:15:00,20.25,0.555570233,-0.784462,0.372166,-0.496097,-29.74213,-64.61929,16.185,18.0625,3
2017,7,13,20:20:00,20.33,0.573576436,-0.773452,0.372158,-0.513099,-30.87048,-64.30477,16.16177,18.0625,3
2017,7,13,20:25:00,20.42,0.591309648,-0.762074,0.37215,-0.529856,-31.99575,-63.97197,16.1337,18.0625,3
2017,7,13,20:30:00,20.5,0.608761429,-0.750333,0.372142,-0.546361,-33.11773,-63.62003,16.1875,18.0625,3
2017,7,13,20:35:00,20.58,0.625923472,-0.738236,0.372134,-0.562605,-34.23617,-63.248,16.1875,18.0625,3
2017,7,13,20:40:00,20.67,0.64278761,-0.725786,0.372126,-0.578582,-35.35085,-62.85486,16.1875,18.0625,3
2017,7,13,20:45:00,20.75,0.659345815,-0.712992,0.372117,-0.594282,-36.46148,-62.4395,16.09375,18.0625,3
2017,7,13,20:50:00,20.83,0.675590208,-0.699858,0.372109,-0.6097,-37.5678,-62.00074,16,18.0625,3
2017,7,13,20:55:00,20.92,0.691513056,-0.686391,0.372101,-0.624827,-38.66948,-61.53731,15.9375,18.0625,3
2017,7,13,21:00:00,21,0.707106781,-0.672597,0.372093,-0.639656,-39.76621,-61.04781,15.8125,18.0625,3
2017,7,13,21:05:00,21.08,0.722363962,-0.658483,0.372085,-0.654181,-40.85761,-60.53077,15.72458,18.0625,3
2017,7,13,21:10:00,21.17,0.737277337,-0.644055,0.372077,-0.668395,-41.9433,-59.98457,15.63665,18.0625,3
2017,7,13,21:15:00,21.25,0.751839807,-0.629321,0.372069,-0.68229,-43.02286,-59.40748,15.5625,18.0625,3
2017,7,13,21:20:00,21.33,0.766044443,-0.614288,0.372061,-0.69586,-44.09582,-58.79762,15.5,18.0625,3
2017,7,13,21:25:00,21.42,0.779884483,-0.598961,0.372052,-0.7091,-45.1617,-58.153,15.4375,18.0625,3
2017,7,13,21:30:00,21.5,0.79335334,-0.58335,0.372044,-0.722001,-46.21994,-57.47142,15.375,18.0625,3
2017,7,13,21:35:00,21.58,0.806444604,-0.567461,0.372036,-0.734559,-47.26995,-56.75055,15.3125,18.0625,3
2017,7,13,21:40:00,21.67,0.819152044,-0.551302,0.372028,-0.746767,-48.3111,-55.98786,15.25,18.0625,3
2017,7,13,21:45:00,21.75,0.831469612,-0.534881,0.37202,-0.75862,-49.34266,-55.18064,15.1875,18.0625,3
2017,7,13,21:50:00,21.83,0.843391446,-0.518205,0.372012,-0.770111,-50.36387,-54.32597,15.0625,18,3
2017,7,13,21:55:00,21.92,0.854911871,-0.501282,0.372004,-0.781236,-51.3739,-53.42071,15.0625,18.0487,3
2017,7,13,22:00:00,22,0.866025404,-0.48412,0.371995,-0.791989,-52.3718,-52.46151,15.01032,18.03641,3
2017,7,13,22:05:00,22.08,0.876726756,-0.466728,0.371987,-0.802365,-53.35658,-51.44478,14.9375,18,3
2017,7,13,22:10:00,22.17,0.887010833,-0.449114,0.371979,-0.81236,-54.32712,-50.3667,14.8125,18,3
2017,7,13,22:15:00,22.25,0.896872742,-0.431286,0.371971,-0.821967,-55.28221,-49.22321,14.6875,18,3
2017,7,13,22:20:00,22.33,0.906307787,-0.413252,0.371963,-0.831184,-56.22051,-48.01004,14.6875,18,3
2017,7,13,22:25:00,22.42,0.915311479,-0.395022,0.371955,-0.840004,-57.14057,-46.72268,14.75,18,3
2017,7,13,22:30:00,22.5,0.923879533,-0.376604,0.371947,-0.848425,-58.0408,-45.35645,14.66788,18,3
2017,7,13,22:35:00,22.58,0.932007869,-0.358006,0.371939,-0.856442,-58.91944,-43.90652,14.58577,18,3
2017,7,13,22:40:00,22.67,0.939692621,-0.339238,0.37193,-0.864052,-59.77461,-42.36795,14.51273,18,3
2017,7,13,22:45:00,22.75,0.946930129,-0.320308,0.371922,-0.87125,-60.60423,-40.73579,14.4375,18,3
2017,7,13,22:50:00,22.83,0.953716951,-0.301226,0.371914,-0.878034,-61.40606,-39.00517,14.375,18,3
2017,7,13,22:55:00,22.92,0.960049854,-0.282,0.371906,-0.884399,-62.17768,-37.17144,14.3125,18,3
2017,7,13,23:00:00,23,0.965925826,-0.26264,0.371898,-0.890344,-62.9165,-35.23031,14.3125,17.96875,3
2017,7,13,23:05:00,23.08,0.97134207,-0.243155,0.37189,-0.895865,-63.61975,-33.17807,14.3125,17.9375,3
2017,7,13,23:10:00,23.17,0.976296007,-0.223553,0.371881,-0.90096,-64.28448,-31.01183,14.25,17.9375,3
2017,7,13,23:15:00,23.25,0.98078528,-0.203846,0.371873,-0.905625,-64.90763,-28.72976,14.1875,17.9375,3
2017,7,13,23:20:00,23.33,0.984807753,-0.184041,0.371865,-0.90986,-65.48601,-26.33143,14.15278,17.9375,3
2017,7,13,23:25:00,23.42,0.98836151,-0.164149,0.371857,-0.913662,-66.01637,-23.81807,14.1875,17.9375,3
2017,7,13,23:30:00,23.5,0.991444861,-0.144178,0.371849,-0.917028,-66.49546,-21.19293,14.0625,17.9375,3
2017,7,13,23:35:00,23.58,0.994056338,-0.124138,0.371841,-0.919959,-66.92006,-18.4615,14.0625,17.9375,3
2017,7,13,23:40:00,23.67,0.996194698,-0.10404,0.371833,-0.922451,-67.28711,-15.63176,13.875,17.9375,3
2017,7,13,23:45:00,23.75,0.997858923,-0.083891,0.371824,-0.924505,-67.59378,-12.71424,13.8125,17.9375,3
2017,7,13,23:50:00,23.83,0.999048222,-0.063703,0.371816,-0.926118,-67.83756,-9.72204,13.8125,17.9375,3
2017,7,13,23:55:00,23.92,0.999762027,-0.043484,0.371808,-0.927291,-68.01634,-6.67061,13.8125,17.9375,3
2017,7,14,0:00:00,0,1,-0.023244,0.3718,-0.928022,-68.12853,-3.57739,13.72766,17.9375,3
2017,7,14,0:05:00,0.08,0.999762027,-0.002993,0.371792,-0.928311,-68.1731,-0.4613,13.64282,17.9375,3
2017,7,14,0:10:00,0.17,0.999048222,0.017259,0.371784,-0.928159,-68.14963,2.65789,13.625,17.9375,3
2017,7,14,0:15:00,0.25,0.997858923,0.037503,0.371775,-0.927565,-68.05835,5.76032,13.5625,17.9375,3
2017,7,14,0:20:00,0.33,0.996194698,0.05773,0.371767,-0.926529,-67.90009,8.82672,13.5625,17.9375,3
2017,7,14,0:25:00,0.42,0.994056338,0.077929,0.371759,-0.925053,-67.67628,11.83913,13.5625,17.9375,3
2017,7,14,0:30:00,0.5,0.991444861,0.098092,0.371751,-0.923136,-67.38887,14.78143,13.4375,17.9375,3
2017,7,14,0:35:00,0.58,0.98836151,0.118208,0.371743,-0.920779,-67.04026,17.63977,13.375,17.90625,3
2017,7,14,0:40:00,0.67,0.984807753,0.138268,0.371734,-0.917985,-66.63319,20.40281,13.3125,17.875,3
2017,7,14,0:45:00,0.75,0.98078528,0.158262,0.371726,-0.914753,-66.17065,23.06178,13.3125,17.875,3
2017,7,14,0:50:00,0.83,0.976296007,0.178181,0.371718,-0.911086,-65.65583,25.61043,13.25,17.875,3
2017,7,14,0:55:00,0.92,0.97134207,0.198015,0.37171,-0.906985,-65.09197,28.04484,13.1875,17.84375,3
2017,7,14,1:00:00,1,0.965925826,0.217755,0.371702,-0.902452,-64.48233,30.36319,13.125,17.8125,3
2017,7,14,1:05:00,1.08,0.960049854,0.237392,0.371694,-0.89749,-63.83012,32.56541,13.125,17.8125,3
2017,7,14,1:10:00,1.17,0.953716951,0.256916,0.371685,-0.892101,-63.13846,34.65295,13.0625,17.8125,3
2017,7,14,1:15:00,1.25,0.946930129,0.276318,0.371677,-0.886287,-62.41032,36.62838,12.9375,17.875,3
2017,7,14,1:20:00,1.33,0.939692621,0.295588,0.371669,-0.880051,-61.64852,38.4952,13,17.8125,3
2017,7,14,1:25:00,1.42,0.932007869,0.314718,0.371661,-0.873396,-60.85572,40.25753,13,17.8125,3
2017,7,14,1:30:00,1.5,0.923879533,0.333698,0.371653,-0.866325,-60.0344,41.91993,12.96875,17.8125,3
2017,7,14,1:35:00,1.58,0.915311479,0.35252,0.371644,-0.858842,-59.18685,43.48722,12.9375,17.8125,3
2017,7,14,1:40:00,1.67,0.906307787,0.371174,0.371636,-0.85095,-58.31518,44.96433,12.9375,17.8125,3
