Yr,Mo,Day,o_time,d_time,c_time,s_x,s_y,s_z,Solar Alt,Solar Azimuth,T_in,SP2_1,SP2_10,SP2_11,SP2_2,SP2_3,SP2_4,SP2_5,SP2_6,SP2_7,SP2_8,SP2_9
2017,7,14,14:20:00,14.33,-0.819152044,-0.513196,0.370235,0.77431,50.74249,-54.19218,20.3475,19.2625,19.7275,19.1425,19.0475,19.3575,18.985,18.9875,19.4175,20.315,19.4175,20.315
2017,7,14,14:25:00,14.42,-0.806444604,-0.529958,0.370227,0.762939,49.72401,-55.06199,21.0075,19.7125,20.2675,19.4725,19.4075,19.7775,19.345,19.2875,19.8975,21.005,19.8975,21.005
2017,7,14,14:30:00,14.5,-0.79335334,-0.546468,0.370219,0.751206,48.69498,-55.88334,22.1875,19.25,21.1875,20.4375,20.25,20.6875,20.0625,19.9375,20.3125,22.5625,20.3125,22.5625
2017,7,14,14:35:00,14.58,-0.779884483,-0.562718,0.37021,0.739116,47.65618,-56.65923,20.9375,18.6875,20.0625,19.1875,18.9375,19.125,18.5625,18.6875,19.25,20.0625,19.25,20.0625
2017,7,14,14:40:00,14.67,-0.766044443,-0.5787,0.370202,0.726675,46.60836,-57.39245,20.21911,18.65158,19.59555,18.90014,18.72198,18.90948,18.49066,18.54382,18.92672,19.63147,18.92672,19.63147
2017,7,14,14:45:00,14.75,-0.751839807,-0.594408,0.370193,0.713888,45.55217,-58.0856,19.6875,18.625,19.1875,18.6875,18.5625,18.6875,18.375,18.4375,18.6875,19.1875,18.6875,19.1875
2017,7,14,14:50:00,14.83,-0.737277337,-0.609832,0.370185,0.700763,44.48821,-58.74108,19.1875,18.5625,19.0625,18.5625,18.4375,18.625,18.3125,18.4375,18.625,19.0625,18.625,19.0625
2017,7,14,14:55:00,14.92,-0.722363962,-0.624966,0.370177,0.687304,43.41706,-59.36112,18.9475,18.5025,18.8825,18.5025,18.3775,18.565,18.3125,18.3775,18.595,18.9425,18.595,18.9425
2017,7,14,15:00:00,15,-0.707106781,-0.639803,0.370168,0.673519,42.33922,-59.94779,18.7075,18.4425,18.7025,18.4425,18.3175,18.505,18.3125,18.3175,18.565,18.8225,18.565,18.8225
2017,7,14,15:05:00,15.08,-0.691513056,-0.654336,0.37016,0.659414,41.25517,-60.50301,18.8125,18.4375,18.625,18.375,18.3125,18.4375,18.3125,18.3125,18.5625,18.6875,18.5625,18.6875
2017,7,14,15:10:00,15.17,-0.675590208,-0.668557,0.370152,0.644996,40.16535,-61.02857,18.8125,18.4375,18.5625,18.375,18.3125,18.4375,18.3125,18.3125,18.5625,18.6875,18.5625,18.6875
2017,7,14,15:15:00,15.25,-0.659345815,-0.68246,0.370143,0.630271,39.07015,-61.52611,19.3125,19.5,19.1875,18.5625,18.6875,18.875,18.8125,18.6875,18.9375,19.8125,18.9375,19.8125
2017,7,14,15:20:00,15.33,-0.64278761,-0.696039,0.370135,0.615248,37.96994,-61.99716,20.3125,19.1875,19.375,19,18.8125,19.0625,18.75,18.75,19.0625,19.6875,19.0625,19.6875
2017,7,14,15:25:00,15.42,-0.625923472,-0.709286,0.370126,0.599933,36.86508,-62.44313,20.02083,19.0625,19.27083,18.89583,18.72917,18.97917,18.64583,18.64583,18.97917,19.52083,18.97917,19.52083
2017,7,14,15:30:00,15.5,-0.608761429,-0.722197,0.370118,0.584333,35.75587,-62.86534,19.72917,18.9375,19.16667,18.79167,18.64583,18.89583,18.54167,18.54167,18.89583,19.35417,18.89583,19.35417
2017,7,14,15:35:00,15.58,-0.591309648,-0.734763,0.37011,0.568456,34.64263,-63.26501,19.4375,18.8125,19.0625,18.6875,18.5625,18.8125,18.4375,18.4375,18.8125,19.1875,18.8125,19.1875
2017,7,14,15:40:00,15.67,-0.573576436,-0.74698,0.370101,0.55231,33.52561,-63.64327,19.03125,18.6875,18.90625,18.5625,18.46875,18.6875,18.375,18.375,18.70312,18.96875,18.70312,18.96875
2017,7,14,15:45:00,15.75,-0.555570233,-0.758842,0.370093,0.535902,32.40509,-64.00115,18.625,18.5625,18.75,18.4375,18.375,18.5625,18.3125,18.3125,18.59375,18.75,18.59375,18.75
2017,7,14,15:50:00,15.83,-0.537299608,-0.770342,0.370085,0.51924,31.28131,-64.33963,18.21875,18.4375,18.59375,18.3125,18.28125,18.4375,18.25,18.25,18.48438,18.53125,18.48438,18.53125
2017,7,14,15:55:00,15.92,-0.518773258,-0.781476,0.370076,0.502333,30.15449,-64.65962,17.8125,18.3125,18.4375,18.1875,18.1875,18.3125,18.1875,18.1875,18.375,18.3125,18.375,18.3125
2017,7,14,16:00:00,16,-0.5,-0.792238,0.370068,0.485189,29.02484,-64.96194,17.5625,18.28125,18.34375,18.1875,18.1875,18.3125,18.21875,18.21875,18.39062,18.3125,18.39062,18.3125
2017,7,14,16:05:00,16.08,-0.480988769,-0.802624,0.370059,0.467815,27.89258,-65.24736,17.3125,18.25,18.25,18.1875,18.1875,18.3125,18.25,18.25,18.40625,18.3125,18.40625,18.3125
2017,7,14,16:10:00,16.17,-0.461748613,-0.812627,0.370051,0.450221,26.75788,-65.51661,17.0625,18.21875,18.15625,18.1875,18.1875,18.3125,18.28125,18.28125,18.42188,18.3125,18.42188,18.3125
2017,7,14,16:15:00,16.25,-0.44228869,-0.822244,0.370043,0.432415,25.62094,-65.77035,16.8125,18.1875,18.0625,18.1875,18.1875,18.3125,18.3125,18.3125,18.4375,18.3125,18.4375,18.3125
2017,7,14,16:20:00,16.33,-0.422618262,-0.83147,0.370034,0.414406,24.48194,-66.00919,16.5125,18.2475,18.1525,18.1875,18.1875,18.2525,18.3125,18.3125,18.4375,18.3125,18.4375,18.3125
2017,7,14,16:25:00,16.42,-0.40274669,-0.8403,0.370026,0.396203,23.34103,-66.23371,16.2125,18.3075,18.2425,18.1875,18.1875,18.1925,18.3125,18.3125,18.4375,18.3125,18.4375,18.3125
2017,7,14,16:30:00,16.5,-0.382683432,-0.84873,0.370018,0.377815,22.1984,-66.44443,15.9375,18.3125,18.3125,18.125,18.1875,18.0625,18.3125,18.3125,18.4375,18.25,18.4375,18.25
2017,7,14,16:35:00,16.58,-0.362438038,-0.856757,0.370009,0.359251,21.05419,-66.64183,16.3125,18.25,18.3125,18.0625,18.1875,18.125,18.25,18.25,18.4375,18.1875,18.4375,18.1875
2017,7,14,16:40:00,16.67,-0.342020143,-0.864376,0.370001,0.34052,19.90859,-66.82637,16.0625,18.21875,18.25,18,18.125,18.0625,18.21875,18.21875,18.375,18.09375,18.375,18.09375
2017,7,14,16:45:00,16.75,-0.321439465,-0.871583,0.369993,0.321634,18.76174,-66.99846,15.8125,18.1875,18.1875,17.9375,18.0625,18,18.1875,18.1875,18.3125,18,18.3125,18
2017,7,14,16:50:00,16.83,-0.3007058,-0.878376,0.369984,0.3026,17.61383,-67.15849,15.5,18.1875,18.1875,17.9375,18.0625,18.0625,18.1875,18.1875,18.3125,18,18.3125,18
2017,7,14,16:55:00,16.92,-0.279829014,-0.884751,0.369976,0.28343,16.46503,-67.3068,15.5,18.1875,18.1875,17.9375,18.0625,18.0625,18.1875,18.1875,18.3125,18.05165,18.3125,18.05165
2017,7,14,17:00:00,17,-0.258819045,-0.890706,0.369968,0.264135,15.31555,-67.44371,15.26279,18.1875,18.1875,17.9375,18.0625,18.0625,18.1875,18.16114,18.3125,18.03614,18.3125,18.03614
2017,7,14,17:05:00,17.08,-0.237685892,-0.896236,0.36996,0.244725,14.1656,-67.56952,14.96252,18.1875,18.1875,17.9375,18.0625,18.0625,18.1875,18.12778,18.3125,18.00278,18.3125,18.00278
2017,7,14,17:10:00,17.17,-0.216439614,-0.90134,0.369952,0.225213,13.01542,-67.68449,15.25,18.1875,18.1875,17.9375,18.0625,18.0625,18.125,18.125,18.3125,18,18.3125,18
2017,7,14,17:15:00,17.25,-0.195090322,-0.906016,0.369944,0.205612,11.86534,-67.78887,15.5625,18.1875,18.125,17.9375,18.0625,18.0625,18.125,18.0625,18.25,18,18.25,18
2017,7,14,17:20:00,17.33,-0.173648178,-0.910261,0.369936,0.185936,10.71572,-67.88286,15.3125,18.1875,18.125,17.9375,18.0625,18.0625,18.125,18.0625,18.25,18,18.25,18
2017,7,14,17:25:00,17.42,-0.152123386,-0.914073,0.369928,0.166202,9.56706,-67.96667,15.0625,18.1875,18.125,17.9375,18.0625,18.0625,18.125,18.0625,18.25,18,18.25,18
2017,7,14,17:30:00,17.5,-0.130526192,-0.917451,0.369921,0.146428,8.42,-68.04047,15.0625,18.1875,18.09375,17.9375,18.0625,18.0625,18.09375,18.0625,18.21875,18,18.21875,18
2017,7,14,17:35:00,17.58,-0.108866875,-0.920394,0.369914,0.12664,7.27548,-68.1044,15.0625,18.1875,18.0625,17.9375,18.0625,18.0625,18.0625,18.0625,18.1875,18,18.1875,18
2017,7,14,17:40:00,17.67,-0.087155743,-0.922902,0.369908,0.106868,6.13479,-68.15859,15.177,18.1875,18.0625,17.9375,18.0625,18.0625,18.0625,18.0625,18.1875,18,18.1875,18
2017,7,14,17:45:00,17.75,-0.065403129,-0.924974,0.369904,0.087147,4.99947,-68.20316,15.29151,18.1875,18.0625,17.9375,18.0625,18.0625,18.0625,18.0625,18.1875,18,18.1875,18
2017,7,14,17:50:00,17.83,-0.043619387,-0.926609,0.369901,0.06759,3.87558,-68.23819,15.3125,18.1875,18.125,17.9375,18.0625,18.0625,18.0625,18.0625,18.1875,17.9375,18.1875,17.9375
2017,7,14,17:55:00,17.92,-0.021814885,-0.927815,0.369903,0.048277,2.76714,-68.26375,14.6875,18.1875,18.0625,17.9375,18.0625,18.0625,18.125,18.0625,18.25,17.9375,18.25,17.9375
2017,7,14,18:00:00,18,-1.84E-16,-0.928601,0.369913,0.029398,1.68464,-68.27989,15.125,18.1875,18.0625,17.9375,18.0625,18.0625,18.125,18.0625,18.25,18,18.25,18
2017,7,14,18:05:00,18.08,0.021814885,-0.928987,0.36994,0.011295,0.64718,-68.28665,15.0625,18.1875,18.125,17.9375,18.0625,18.0625,18.125,18.0625,18.25,17.9375,18.25,17.9375
2017,7,14,18:10:00,18.17,0.043619387,-0.928974,0.369983,-0.010967,-0.6284,-68.28403,15.21746,18.1875,18.125,17.9375,18.0625,18.0625,18.125,18.0625,18.25,17.98915,18.25,17.98915
2017,7,14,18:15:00,18.25,0.065403129,-0.9284,0.36998,-0.034471,-1.97546,-68.27203,15.125,18.1875,18.125,17.9375,18.0625,18.0625,18.125,18.125,18.25,18,18.25,18
2017,7,14,18:20:00,18.33,0.087155743,-0.927373,0.369973,-0.055669,-3.19126,-68.25063,15.3125,18.1875,18.14583,17.95833,18.0625,18.0625,18.14583,18.14583,18.27083,18,18.27083,18
2017,7,14,18:25:00,18.42,0.108866875,-0.925904,0.369964,-0.076341,-4.37831,-68.21978,15.5,18.1875,18.16667,17.97917,18.0625,18.0625,18.16667,18.16667,18.29167,18,18.29167,18
2017,7,14,18:30:00,18.5,0.130526192,-0.923994,0.369956,-0.096788,-5.55423,-68.17943,15.6875,18.1875,18.1875,18,18.0625,18.0625,18.1875,18.1875,18.3125,18,18.3125,18
2017,7,14,18:35:00,18.58,0.152123386,-0.921644,0.369948,-0.117096,-6.72454,-68.12948,15.5625,18.1875,18.1875,18.03125,18.09375,18.0625,18.1875,18.1875,18.3125,18,18.3125,18
2017,7,14,18:40:00,18.67,0.173648178,-0.918855,0.369939,-0.137297,-7.89145,-68.06984,15.4375,18.1875,18.1875,18.0625,18.125,18.0625,18.1875,18.1875,18.3125,18,18.3125,18
2017,7,14,18:45:00,18.75,0.195090322,-0.915629,0.369931,-0.1574,-9.05601,-68.00039,14.8125,18.25,18.1875,18.0625,18.125,18.0625,18.1875,18.1875,18.3125,18,18.3125,18
2017,7,14,18:50:00,18.83,0.216439614,-0.911967,0.369922,-0.177407,-10.21877,-67.92099,15.02083,18.25,18.1875,18.0625,18.125,18.08333,18.1875,18.1875,18.33333,17.98448,18.33333,17.98448
2017,7,14,18:55:00,18.92,0.237685892,-0.907871,0.369914,-0.197315,-11.38001,-67.83146,15.22917,18.25,18.1875,18.0625,18.125,18.10417,18.1875,18.1875,18.35417,17.96896,18.35417,17.96896
2017,7,14,19:00:00,19,0.258819045,-0.903343,0.369906,-0.217119,-12.53986,-67.73164,15.4375,18.25,18.1875,18.0625,18.125,18.125,18.1875,18.1875,18.375,17.95344,18.375,17.95344
2017,7,14,19:05:00,19.08,0.279829014,-0.898386,0.369897,-0.236811,-13.6984,-67.6213,15.62013,18.25,18.1875,18.0625,18.125,18.06412,18.1875,18.1875,18.375,17.93791,18.375,17.93791
2017,7,14,19:10:00,19.17,0.3007058,-0.893,0.369889,-0.256384,-14.85564,-67.50023,15.44086,18.22954,18.1875,18.04204,18.10454,18.0625,18.1875,18.16704,18.35454,17.9375,18.35454,17.9375
2017,7,14,19:15:00,19.25,0.321439465,-0.88719,0.36988,-0.275831,-16.01155,-67.36815,15.25168,18.20852,18.1875,18.02102,18.08352,18.0625,18.1875,18.14602,18.33352,17.9375,18.33352,17.9375
2017,7,14,19:20:00,19.33,0.342020143,-0.880957,0.369872,-0.295143,-17.1661,-67.2248,15.0625,18.1875,18.1875,18,18.0625,18.0625,18.1875,18.125,18.3125,17.9375,18.3125,17.9375
2017,7,14,19:25:00,19.42,0.362438038,-0.874305,0.369863,-0.314311,-18.31921,-67.06985,14.875,18.1875,18.1875,17.9375,18.0625,18.0625,18.125,18.0625,18.3125,17.875,18.3125,17.875
2017,7,14,19:30:00,19.5,0.382683432,-0.867237,0.369855,-0.333327,-19.47082,-66.90298,15.0625,18.1875,18.125,17.9375,18.0625,18.0625,18.125,18.0625,18.25,17.8125,18.25,17.8125
2017,7,14,19:35:00,19.58,0.40274669,-0.859757,0.369846,-0.352182,-20.62083,-66.7238,14.96875,18.15625,18.10938,17.9375,18.0625,18.0625,18.10938,18.04688,18.23438,17.78125,18.23438,17.78125
2017,7,14,19:40:00,19.67,0.422618262,-0.851867,0.369838,-0.370868,-21.76915,-66.53193,14.875,18.125,18.09375,17.9375,18.0625,18.0625,18.09375,18.03125,18.21875,17.75,18.21875,17.75
2017,7,14,19:45:00,19.75,0.44228869,-0.843571,0.369829,-0.389376,-22.91566,-66.32691,14.78125,18.09375,18.07812,17.9375,18.0625,18.0625,18.07812,18.01562,18.20312,17.71875,18.20312,17.71875
2017,7,14,19:50:00,19.83,0.461748613,-0.834875,0.369821,-0.407697,-24.06025,-66.10829,14.6875,18.0625,18.0625,17.9375,18.0625,18.0625,18.0625,18,18.1875,17.6875,18.1875,17.6875
2017,7,14,19:55:00,19.92,0.480988769,-0.82578,0.369813,-0.425823,-25.20279,-65.87554,14.8125,18.0625,18.0625,17.9375,18.03125,18.0625,18.0625,18,18.1875,17.625,18.1875,17.625
2017,7,14,20:00:00,20,0.5,-0.816293,0.369804,-0.443746,-26.34314,-65.62812,14.9375,18.0625,18.0625,17.9375,18,18.0625,18.0625,18,18.1875,17.5625,18.1875,17.5625
2017,7,14,20:05:00,20.08,0.518773258,-0.806417,0.369796,-0.461457,-27.48115,-65.36542,14.9375,18.0625,18.0625,17.9375,18,18.0625,18.0625,18,18.1875,17.5625,18.1875,17.5625
2017,7,14,20:10:00,20.17,0.537299608,-0.796158,0.369787,-0.478947,-28.61666,-65.0868,14.88094,18.0625,18.0625,17.9375,18,18.0625,18.0625,18,18.1875,17.44938,18.1875,17.44938
2017,7,14,20:15:00,20.25,0.555570233,-0.785519,0.369779,-0.496209,-29.7495,-64.79156,14.82438,18.0625,18.0625,17.9375,18,18.0625,18.0625,18,18.1875,17.33626,18.1875,17.33626
2017,7,14,20:20:00,20.33,0.573576436,-0.774507,0.36977,-0.513234,-30.87949,-64.47894,14.75733,18.0625,18.0625,17.9375,18,18.03492,18.0625,18,18.1875,17.25733,18.1875,17.25733
2017,7,14,20:25:00,20.42,0.591309648,-0.763126,0.369762,-0.530015,-32.00644,-64.14815,14.6875,18.0625,18.0625,17.9375,18,18,18.0625,18,18.1875,17.1875,18.1875,17.1875
2017,7,14,20:30:00,20.5,0.608761429,-0.751381,0.369753,-0.546542,-33.13012,-63.79829,14.75,18.0625,18.0625,17.9375,18,18,18.0625,18,18.1875,17.125,18.1875,17.125
2017,7,14,20:35:00,20.58,0.625923472,-0.739279,0.369745,-0.56281,-34.25032,-63.42843,14.6875,18.0625,18.0625,17.9375,18,18,18.0625,18,18.1875,17.0625,18.1875,17.0625
2017,7,14,20:40:00,20.67,0.64278761,-0.726826,0.369736,-0.578809,-35.3668,-63.03755,14.4375,18.0625,18.0625,17.9375,18,18,18.0625,18,18.1875,16.9375,18.1875,16.9375
2017,7,14,20:45:00,20.75,0.659345815,-0.714026,0.369728,-0.594532,-36.47928,-62.62454,14.625,18.0625,18.0625,17.9375,18,18,18.0625,18,18.1875,16.8125,18.1875,16.8125
2017,7,14,20:50:00,20.83,0.675590208,-0.700886,0.369719,-0.609972,-37.5875,-62.18823,14.0625,18.0625,18.0625,17.9375,18,18,18.0625,18,18.1875,16.6875,18.1875,16.6875
2017,7,14,20:55:00,20.92,0.691513056,-0.687413,0.369711,-0.625122,-38.69114,-61.72732,14.3125,18.0625,18.0625,17.9375,18,18,18.0625,18,18.1875,16.625,18.1875,16.625
2017,7,14,21:00:00,21,0.707106781,-0.673612,0.369702,-0.639974,-39.78987,-61.24045,14.41813,18.0625,18.0625,17.9375,18,18,18.0625,18,18.1875,16.57218,18.1875,16.57218
2017,7,14,21:05:00,21.08,0.722363962,-0.659491,0.369694,-0.654521,-40.88335,-60.72612,14.3495,18.0625,18.0625,17.9375,18,17.9824,18.0625,18,18.1875,16.4569,18.1875,16.4569
2017,7,14,21:10:00,21.17,0.737277337,-0.645056,0.369685,-0.668757,-41.97117,-60.18272,14.24174,18.0625,18.0625,17.9375,18,17.96085,18.0625,18,18.1875,16.32759,18.1875,16.32759
2017,7,14,21:15:00,21.25,0.751839807,-0.630314,0.369677,-0.682674,-43.05293,-59.60852,14.13398,18.0625,18.0625,17.9375,18,17.9393,18.0625,18,18.1875,16.19828,18.1875,16.19828
2017,7,14,21:20:00,21.33,0.766044443,-0.615272,0.369669,-0.696266,-44.12817,-59.00164,14.25,18.0625,18.0625,17.9375,17.9375,17.9375,18.0625,18,18.1875,16,18.1875,16
2017,7,14,21:25:00,21.42,0.779884483,-0.599936,0.36966,-0.709526,-45.1964,-58.36006,14.1875,18.0625,18.0625,17.9375,17.9375,17.9375,18.0625,18,18.1875,15.9375,18.1875,15.9375
2017,7,14,21:30:00,21.5,0.79335334,-0.584316,0.369652,-0.722449,-46.25707,-57.68161,14.1875,18.0625,18.0625,17.9375,18,17.9375,18.0625,18.0625,18.1875,15.8125,18.1875,15.8125
2017,7,14,21:35:00,21.58,0.806444604,-0.568417,0.369643,-0.735028,-47.3096,-56.96393,14.15625,18.0625,18.0625,17.9375,17.96875,17.9375,18.0625,18.03125,18.1875,15.6875,18.1875,15.6875
2017,7,14,21:40:00,21.67,0.819152044,-0.552247,0.369635,-0.747257,-48.35335,-56.20449,14.125,18.0625,18.0625,17.9375,17.9375,17.9375,18.0625,18,18.1875,15.5625,18.1875,15.5625
2017,7,14,21:45:00,21.75,0.831469612,-0.535815,0.369626,-0.759131,-49.38761,-55.40056,14.095,18.0625,18.0625,17.9375,17.9375,17.9375,18.0625,18,18.1875,15.4425,18.1875,15.4425
2017,7,14,21:50:00,21.83,0.843391446,-0.519127,0.369618,-0.770642,-50.41162,-54.5492,14.065,18.0625,18.0625,17.9375,17.9375,17.9375,18.0625,18,18.1875,15.3225,18.1875,15.3225
2017,7,14,21:55:00,21.92,0.854911871,-0.502192,0.369609,-0.781788,-51.42454,-53.64727,14.00045,18.0625,18.0625,17.9375,17.9375,17.9375,18.0625,18,18.12545,15.3125,18.12545,15.3125
2017,7,14,22:00:00,22,0.866025404,-0.485019,0.369601,-0.792561,-52.42545,-52.69137,13.9375,18.0625,18.0625,17.9375,17.9375,17.9375,18,18,18.1875,15.1875,18.1875,15.1875
2017,7,14,22:05:00,22.08,0.876726756,-0.467614,0.369592,-0.802956,-53.41335,-51.6779,13.8125,18.0625,18.0625,17.9375,17.9375,17.9375,18,18,18.125,15.1875,18.125,15.1875
2017,7,14,22:10:00,22.17,0.887010833,-0.449986,0.369584,-0.81297,-54.38713,-50.603,13.8125,18.0625,18.0625,17.9375,17.9375,17.9375,18.0625,17.9375,18.1875,15.0625,18.1875,15.0625
2017,7,14,22:15:00,22.25,0.896872742,-0.432145,0.369575,-0.822597,-55.34557,-49.46256,13.8125,18.0625,18.0625,17.9375,17.9375,17.9375,18.0625,17.9375,18.1875,15,18.1875,15
2017,7,14,22:20:00,22.33,0.906307787,-0.414097,0.369567,-0.831832,-56.28736,-48.25226,13.8125,18.0625,18.0625,17.8888,17.9375,17.9375,18.0625,17.9375,18.1388,14.9513,18.1388,14.9513
2017,7,14,22:25:00,22.42,0.915311479,-0.395853,0.369558,-0.840671,-57.21103,-46.96754,13.76032,18.0625,18.0625,17.875,17.9375,17.9375,18.03641,17.9375,18.125,14.88532,18.125,14.88532
2017,7,14,22:30:00,22.5,0.923879533,-0.37742,0.36955,-0.84911,-58.11499,-45.60364,13.6875,18.0625,18.0625,17.875,17.9375,17.9375,18,17.9375,18.125,14.8125,18.125,14.8125
2017,7,14,22:35:00,22.58,0.932007869,-0.358807,0.369541,-0.857145,-58.99749,-44.15563,13.7125,18.0625,18.05,17.875,17.9375,17.9375,18,17.9375,18.125,14.8125,18.125,14.8125
2017,7,14,22:40:00,22.67,0.939692621,-0.340023,0.369533,-0.864772,-59.85665,-42.6185,13.7375,18.0625,18.0375,17.875,17.9375,17.9375,18,17.9375,18.125,14.8125,18.125,14.8125
2017,7,14,22:45:00,22.75,0.946930129,-0.321077,0.369524,-0.871987,-60.69037,-40.98717,13.7625,18.0625,18.025,17.875,17.9375,17.9375,18,17.9375,18.125,14.8125,18.125,14.8125
2017,7,14,22:50:00,22.83,0.953716951,-0.301979,0.369516,-0.878787,-61.49643,-39.25666,13.7875,18.0625,18.0125,17.875,17.9375,17.9375,18,17.9375,18.125,14.8125,18.125,14.8125
2017,7,14,22:55:00,22.92,0.960049854,-0.282736,0.369507,-0.885169,-62.27237,-37.42216,13.8125,18.0625,18,17.875,17.9375,17.9375,18,17.9375,18.125,14.8125,18.125,14.8125
2017,7,14,23:00:00,23,0.965925826,-0.263359,0.369499,-0.89113,-63.0156,-35.47925,13.75,18.0625,18,17.84375,17.9375,17.9375,18.03125,17.9375,18.125,14.75,18.125,14.75
2017,7,14,23:05:00,23.08,0.97134207,-0.243856,0.36949,-0.896667,-63.72333,-33.42403,13.6875,18.0625,18,17.8125,17.9375,17.9375,18.0625,17.9375,18.125,14.6875,18.125,14.6875
2017,7,14,23:10:00,23.17,0.976296007,-0.224237,0.369482,-0.901777,-64.39258,-31.25346,13.5625,18.0625,18,17.875,17.9375,17.9375,18,17.9375,18.125,14.6875,18.125,14.6875
2017,7,14,23:15:00,23.25,0.98078528,-0.204512,0.369473,-0.906457,-65.02026,-28.96553,13.47917,18.0625,18,17.85417,17.9375,17.9375,18,17.9375,18.125,14.625,18.125,14.625
2017,7,14,23:20:00,23.33,0.984807753,-0.184689,0.369465,-0.910706,-65.60315,-26.55963,13.39583,18.0625,18,17.83333,17.9375,17.9375,18,17.9375,18.125,14.5625,18.125,14.5625
2017,7,14,23:25:00,23.42,0.98836151,-0.164777,0.369456,-0.914522,-66.13795,-24.03687,13.3125,18.0625,18,17.8125,17.9375,17.9375,18,17.9375,18.125,14.5,18.125,14.5
2017,7,14,23:30:00,23.5,0.991444861,-0.144788,0.369447,-0.917903,-66.62135,-21.40037,13.375,18.0625,18,17.8125,17.9375,17.9375,18,17.9375,18.125,14.4375,18.125,14.4375
2017,7,14,23:35:00,23.58,0.994056338,-0.124729,0.369439,-0.920846,-67.05009,-18.65556,13.375,18.0625,18,17.8125,17.9375,17.875,18,17.9375,18.125,14.4375,18.125,14.4375
2017,7,14,23:40:00,23.67,0.996194698,-0.104611,0.36943,-0.923351,-67.42105,-15.81038,13.405,18.0625,18,17.8125,17.9375,17.875,18,17.9375,18.125,14.4375,18.125,14.4375
2017,7,14,23:45:00,23.75,0.997858923,-0.084442,0.369422,-0.925417,-67.73134,-12.87546,13.435,18.0625,18,17.8125,17.9375,17.875,18,17.9375,18.125,14.4375,18.125,14.4375
2017,7,14,23:50:00,23.83,0.999048222,-0.064234,0.369413,-0.927042,-67.97839,-9.864,13.37772,18.0625,18,17.8125,17.9375,17.875,18,17.9375,18.125,14.37772,18.125,14.37772
2017,7,14,23:55:00,23.92,0.999762027,-0.043995,0.369405,-0.928227,-68.16003,-6.7917,13.3125,18.0625,18,17.8125,17.9375,17.875,18,17.9375,18.125,14.3125,18.125,14.3125
2017,7,15,0:00:00,0,1,-0.023734,0.369396,-0.928969,-68.27463,-3.67628,13.1875,18.0625,18,17.8125,17.9375,17.8125,17.9375,17.9375,18.0625,14.25,18.0625,14.25
2017,7,15,0:05:00,0.08,0.999762027,-0.003462,0.369388,-0.929269,-68.32113,-0.53704,13.125,18.0625,17.9375,17.8125,17.9375,17.8125,17.9375,17.9375,18.125,14.1875,18.125,14.1875
2017,7,15,0:10:00,0.17,0.999048222,0.016811,0.369379,-0.929127,-68.29908,2.60584,13.0625,18.0625,17.9375,17.8125,17.9375,17.8125,17.9375,17.9375,18.125,14.0625,18.125,14.0625
2017,7,15,0:15:00,0.25,0.997858923,0.037077,0.369371,-0.928542,-68.20869,5.73206,13,18.0625,18,17.8125,17.9375,17.8125,17.9375,17.9375,18.0625,14.0625,18.0625,14.0625
2017,7,15,0:20:00,0.33,0.996194698,0.057325,0.369362,-0.927516,-68.05081,8.82193,13.0625,18.0625,17.9375,17.8125,17.9375,17.8125,17.9375,17.9375,18.0625,14.0625,18.0625,14.0625
2017,7,15,0:25:00,0.42,0.994056338,0.077546,0.369354,-0.926048,-67.82688,11.85709,13.25,18.0625,17.9375,17.8125,17.9375,17.8125,17.9375,17.9375,18.0625,14.0625,18.0625,14.0625
2017,7,15,0:30:00,0.5,0.991444861,0.097731,0.369345,-0.924139,-67.53888,14.82107,13.4375,18.0625,17.9375,17.8125,17.9375,17.8125,17.9375,17.9375,18.0625,14.0625,18.0625,14.0625
2017,7,15,0:35:00,0.58,0.98836151,0.117869,0.369337,-0.92179,-67.18924,17.69974,13.1875,18.0625,17.9375,17.8125,17.9375,17.8125,17.9375,17.9375,18.0625,14.0625,18.0625,14.0625
2017,7,15,0:40:00,0.67,0.984807753,0.137951,0.369328,-0.919003,-66.78075,20.48155,13,18.0625,17.9375,17.8125,17.9375,17.8125,17.9375,17.9375,18.0625,13.9375,18.0625,13.9375
2017,7,15,0:45:00,0.75,0.98078528,0.157967,0.36932,-0.915778,-66.31646,23.15759,12.9375,18.0625,17.9375,17.8125,17.875,17.75,17.9375,17.9375,18.0625,13.9375,18.0625,13.9375
2017,7,15,0:50:00,0.83,0.976296007,0.177909,0.369311,-0.912117,-65.7996,25.72157,13.0625,18.0625,17.9375,17.8125,17.875,17.75,17.9375,17.9375,18.0625,13.875,18.0625,13.875
2017,7,15,0:55:00,0.92,0.97134207,0.197766,0.369303,-0.908022,-65.23345,28.16955,13.1875,18.0625,17.9375,17.78125,17.875,17.71875,17.9375,17.90625,18.0625,13.90625,18.0625,13.90625
2017,7,15,1:00:00,1,0.965925826,0.217529,0.369294,-0.903495,-64.62134,30.49976,13.3125,18.0625,17.9375,17.75,17.875,17.6875,17.9375,17.875,18.0625,13.9375,18.0625,13.9375
2017,7,15,1:05:00,1.08,0.960049854,0.237188,0.369285,-0.898538,-63.96651,32.71223,13.50334,18.0625,17.9375,17.75,17.875,17.6875,17.9375,17.875,18.0625,13.9375,18.0625,13.9375
