Unix,Time,Cyclical_Time,DayW,Mo,DayM,Avg_S1,Avg_S2,Avg_S3,Avg_S4,Avg_S5,Avg_S6,RH_Avg,OT
1433965500,19,0.44228869,3,5,10,21.625,28.7292,21.4688,22.4375,28.5,28.5938,40.1512,29.5
1433966400,20,0.5,3,5,10,21.625,28.8541,21.4688,22.4375,28.6979,28.6563,39.96731667,29.5
1433967300,20,0.555570233,3,5,10,21.625,29.0208,21.4688,22.4375,28.8021,28.7917,39.78775,29.5
1433968200,20,0.608761429,3,5,10,21.625,29.0312,21.4688,22.4375,28.875,28.8437,39.75505,29.5
1433969100,20,0.659345815,3,5,10,21.625,29.375,21.4688,22.4375,29.0625,29.0208,39.7286,29.5
1433970000,21,0.707106781,3,5,10,21.625,29.2708,21.4688,22.4375,29.0313,29.0625,39.8448,29.5
1433970900,21,0.751839807,3,5,10,21.625,29.3021,21.4688,22.4375,29.1562,29.0938,39.96836667,29.5
1433971800,21,0.79335334,3,5,10,21.625,29.3021,21.4688,22.4375,29,29.0729,40.16116667,29.5
1433972700,21,0.831469612,3,5,10,21.625,29.2187,21.4688,22.4375,29.0729,28.9792,40.18798333,29.5
1433973600,22,0.866025404,3,5,10,21.625,29.0729,21.4688,22.4375,28.8125,28.9063,40.3496,29.5
1433974500,22,0.896872742,3,5,10,21.625,29.2187,21.4688,22.4375,28.7709,28.8958,40.15156667,29.5
1433975400,22,0.923879533,3,5,10,21.625,29.1979,21.4688,22.4375,28.8021,28.9583,40.26843333,29.5
1433976300,22,0.946930129,3,5,10,21.625,29.25,21.4688,22.4375,28.8542,28.7917,40.17601667,29.5
1433977200,23,0.965925826,3,5,10,21.625,29.1979,21.4688,22.4375,28.7813,28.8229,40.10453333,29.5
1433978100,23,0.98078528,3,5,10,21.625,29.125,21.4688,22.4375,28.7708,28.7708,40.12726667,29.5
1433979000,23,0.991444861,3,5,10,21.625,29.1354,21.4688,22.4375,28.625,28.625,40.23455,29.5
1433979900,23,0.997858923,3,5,10,21.625,29.0104,21.4688,22.4375,28.5834,28.5625,40.21136667,29.5
1433980800,0,1,3,5,10,21.625,28.8854,21.4688,22.4375,28.375,28.4583,40.66201667,29.5
1433981700,0,0.997858923,3,5,10,21.625,28.6979,21.4688,22.4375,28.2292,28.3541,40.808,29.5
1433982600,0,0.991444861,3,5,10,21.625,28.6146,21.4688,22.4375,28.1354,28.2396,40.46271667,29.5
1433983500,0,0.98078528,3,5,10,21.625,28.4896,21.4688,22.4375,28.1563,28.1146,40.37,29.5
1433984400,1,0.965925826,3,5,10,21.625,28.4896,21.4688,22.4375,28.0729,28.1562,40.40551667,29.5
1433985300,1,0.946930129,3,5,10,21.625,28.4167,21.4688,22.4375,27.9479,28.1041,41.10393333,29.5
1433986200,1,0.923879533,3,5,10,21.625,28.2604,21.4688,22.4375,27.8854,27.8854,41.86213333,29.5
1433987100,1,0.896872742,3,5,10,21.625,28.1563,21.4688,22.4375,27.7604,27.7813,42.15933333,29.5
1433988000,2,0.866025404,3,5,10,21.625,28.0521,21.4688,22.4375,27.6459,27.7708,42.49478333,29.5
1433988900,2,0.831469612,3,5,10,21.625,28.0208,21.4688,22.4375,27.5833,27.625,42.62595,29.5
1433989800,2,0.79335334,3,5,10,21.625,27.8854,21.4688,22.4375,27.5521,27.5834,42.82013333,29.5
1433990700,2,0.751839807,3,5,10,21.625,28.0209,21.4688,22.4375,27.6459,27.6146,42.78983333,29.5
1433991600,3,0.707106781,3,5,10,21.625,28.1562,21.4688,22.4375,27.8229,27.8854,42.76405,29.5
1433992500,3,0.659345815,3,5,10,21.625,28.2292,21.4688,22.4375,27.9062,27.8229,42.75795,29.5
1433993400,3,0.608761429,3,5,10,21.625,28.2917,21.4688,22.4375,27.9375,27.9688,42.85366667,29.5
1433994300,3,0.555570233,3,5,10,21.625,28.2917,21.4688,22.4375,28.0625,27.9479,42.89273333,29.5
1433995200,4,0.5,4,5,11,21.625,28.25,21.4688,22.4375,27.9792,28.0417,42.88538333,29.5
1433996100,4,0.44228869,4,5,11,21.625,28.2917,21.4688,22.4375,27.9896,28.0104,42.89783333,29.5
1433997000,4,0.382683432,4,5,11,21.625,28.25,21.4688,22.4375,27.9792,28,42.94253333,29.5
1433997900,4,0.321439465,4,5,11,21.625,28.2708,21.4688,22.4375,27.9688,27.9375,42.9436,29.5
1433998800,5,0.258819045,4,5,11,21.625,28.2396,21.4688,22.4375,27.9687,27.9792,43.07288333,29.5
1433999700,5,0.195090322,4,5,11,21.625,28.2292,21.4688,22.4375,27.9791,27.9583,43.05125,29.5
1434000600,5,0.130526192,4,5,11,21.625,28.2083,21.4688,22.4375,27.9167,27.9375,43.07633333,29.5
1434001500,5,0.065403129,4,5,11,21.625,28.1875,21.4688,22.4375,27.9479,27.9167,43.27286667,29.5
1434002400,6,6.13E-17,4,5,11,21.625,28.2396,21.4688,22.4375,27.9375,27.9062,43.21103333,29.5
1434003300,6,-0.065403129,4,5,11,21.625,28.1563,21.4688,22.4375,27.8958,27.8854,43.27773333,29.5
1434004200,6,-0.130526192,4,5,11,21.625,28.1771,21.4688,22.4375,27.9063,27.9063,43.33016667,29.5
1434005100,6,-0.195090322,4,5,11,21.625,28,21.4688,22.4375,27.7187,27.7187,43.97273333,29.5
1434006000,7,-0.258819045,4,5,11,21.625,27.7604,21.4688,22.4375,27.3958,27.4584,44.7538,29.5
1434006900,7,-0.321439465,4,5,11,21.625,27.6354,21.4688,22.4375,27.2187,27.2708,45.13861667,29.5
1434007800,7,-0.382683432,4,5,11,21.625,27.4688,21.4688,22.4375,27.0625,27.1875,45.55471667,29.5
1434008700,7,-0.44228869,4,5,11,21.625,27.4167,21.4688,22.4375,26.9583,27.0521,45.81215,29.5
1434009600,8,-0.5,4,5,11,21.625,27.2083,21.4688,22.4375,26.9375,26.9479,46.04981667,29.5
1434010500,8,-0.555570233,4,5,11,21.625,27.1979,21.4688,22.4375,26.8021,26.7916,46.22943333,29.5
1434011400,8,-0.608761429,4,5,11,21.625,27.1667,21.4688,22.4375,26.7083,26.7708,46.44218333,29.5
1434012300,8,-0.659345815,4,5,11,21.625,27.0938,21.4688,22.4375,26.625,26.7187,46.60393333,29.5
1434013200,9,-0.707106781,4,5,11,21.625,26.9792,21.4688,22.4375,26.5521,26.5937,46.83971667,29.5
1434014100,9,-0.751839807,4,5,11,21.625,26.8646,21.4688,22.4375,26.4167,26.5417,47.16726667,29.5
1434015000,9,-0.79335334,4,5,11,21.625,26.875,21.4688,22.4375,26.375,26.4479,47.2923,29.5
1434015900,9,-0.831469612,4,5,11,21.625,26.8021,21.4688,22.4375,26.4375,26.5208,46.63668333,29.5
1434016800,10,-0.866025404,4,5,11,21.625,26.8854,21.4688,22.4375,26.5208,26.5416,45.67668333,29.5
1434017700,10,-0.896872742,4,5,11,21.625,27,21.4688,22.4375,26.6146,26.5938,44.96591667,29.5
1434018600,10,-0.923879533,4,5,11,21.625,26.9479,21.4688,22.4375,26.7291,26.625,44.462,29.5
1434019500,10,-0.946930129,4,5,11,21.625,27.0312,21.4688,22.4375,26.7187,26.8021,43.96728333,29.5
1434020400,11,-0.965925826,4,5,11,21.625,27.0625,21.4688,22.4375,26.8021,27.1666,43.4148,29.5
1434021300,11,-0.98078528,4,5,11,21.625,27.0625,21.4688,22.4375,26.8854,27.2396,43.01958333,29.5
1434022200,11,-0.991444861,4,5,11,21.625,27.125,21.4688,22.4375,26.9062,27.0104,42.8293,29.5
1434023100,11,-0.997858923,4,5,11,21.625,27.2084,21.4688,22.4375,26.9792,26.9583,42.72123333,29.5
1434024000,12,-1,4,5,11,26.5938,27.2395,26.4375,27.5625,27.0208,27.0208,44.11575,29.5
1434024900,12,-0.997858923,4,5,11,26.6563,27.3125,26.5104,27.6562,27.1146,27.0834,43.79165,29.5
1434025800,12,-0.991444861,4,5,11,26.6875,27.3646,26.5521,27.6771,27.2708,27.1042,43.6069,29.5
1434026700,12,-0.98078528,4,5,11,26.7396,27.4062,26.5417,27.6875,27.3437,27.1979,43.47465,29.5
1434027600,13,-0.965925826,4,5,11,26.8542,27.5416,26.5833,27.7708,27.5,27.3437,43.22035,29.5
1434028500,13,-0.946930129,4,5,11,26.9271,27.5938,26.6666,27.8542,27.5729,27.4063,43.03905,29.5
1434029400,13,-0.923879533,4,5,11,27.0521,27.6771,26.75,28.0313,27.6979,27.4687,43.0098,29.5
1434030300,13,-0.896872742,4,5,11,27.0417,27.8333,26.8229,28.0208,27.7187,27.5417,43.05921667,29.5
1434031200,14,-0.866025404,4,5,11,27.2604,27.9583,26.9583,28.125,27.8438,27.6875,43.43031667,29.5
1434032100,14,-0.831469612,4,5,11,27.2604,27.9583,27.1875,28.2292,27.9792,27.75,50.18353333,29.5
1434033000,14,-0.79335334,4,5,11,27.3854,28.1041,27.4271,28.3334,28.0729,27.8959,53.21051667,29.5
1434033900,14,-0.751839807,4,5,11,27.625,28.3229,27.5937,28.6146,28.3854,28.1875,54.07293333,29.5
1434034800,15,-0.707106781,4,5,11,27.8854,28.5937,27.7812,28.7916,28.5937,28.3958,54.12235,29.5
1434035700,15,-0.659345815,4,5,11,28.0833,28.7917,27.875,28.9896,28.8021,28.6042,54.32003333,29.5
1434036600,15,-0.608761429,4,5,11,28.2916,29.1458,28.0937,29.25,29.0729,29.0209,53.89791667,29.5
1434037500,15,-0.555570233,4,5,11,28.5313,29.4167,28.2604,29.4792,29.3333,29.3438,53.68615,29.5
1434038400,16,-0.5,4,5,11,28.6875,29.4479,28.3646,29.5729,29.4479,29.3229,53.56285,29.5
1434039300,16,-0.44228869,4,5,11,28.8229,29.5938,28.5625,29.7604,29.6458,29.5104,53.2284,29.5
1434040200,16,-0.382683432,4,5,11,29.0104,29.9479,28.7292,30.0313,29.9271,29.8542,52.58955,29.5
1434041100,16,-0.321439465,4,5,11,29.1979,30.1875,28.8125,30.1771,30.0417,30.0208,51.97405,29.5
1434042000,17,-0.258819045,4,5,11,29.3958,30.3021,28.9896,30.3854,30.2812,30.1875,51.70733333,29.5
1434042900,17,-0.195090322,4,5,11,29.5208,30.4896,29.1771,30.5521,30.5313,30.5209,51.45211667,33.277
1434043800,17,-0.130526192,4,5,11,29.7604,30.7291,29.2917,30.7813,30.6563,30.6146,51.35066667,33.277
1434044700,17,-0.065403129,4,5,11,29.9167,30.8854,29.3854,30.9271,30.8334,30.7917,50.82258333,33.388
1434045600,18,-1.84E-16,4,5,11,30.0521,31.0625,29.5521,31.0625,31.0104,30.9687,50.55963333,33.388
1434046500,18,0.065403129,4,5,11,30.2708,31.1979,29.6459,31.1979,31.0833,31.0729,50.00206667,33.222
1434047400,18,0.130526192,4,5,11,30.3334,31.1979,29.7187,31.2813,31.1042,31.0417,50.0011,33
1434048300,18,0.195090322,4,5,11,30.4375,31.2396,29.8229,31.3958,31.1875,31.1563,49.90465,32.722
1434049200,19,0.258819045,4,5,11,30.5834,31.5208,29.9792,31.625,31.375,31.4375,49.76463333,32.222
1434050100,19,0.321439465,4,5,11,30.7917,31.8125,30.0625,31.8542,31.5937,31.5625,49.39003333,31.722
1434051000,19,0.382683432,4,5,11,31.0417,31.8958,30.375,32.0625,31.6562,31.7188,49.1799,31.611
1434051900,19,0.44228869,4,5,11,31.1667,32.0625,30.3959,32.2188,31.9166,31.8958,49.0917,31.611
1434052800,20,0.5,4,5,11,31.2917,32.25,30.5625,32.3854,32.0104,32.0416,48.47775,31.5
1434053700,20,0.555570233,4,5,11,31.3854,32.4167,30.5729,32.5104,32.1979,32.1145,47.88531667,31.277
1434054600,20,0.608761429,4,5,11,31.5729,32.5521,30.6146,32.6667,32.1771,32.25,46.9864,31.111
1434055500,20,0.659345815,4,5,11,31.5729,32.5938,30.75,32.7291,32.1354,32.3437,46.3473,31
1434056400,21,0.707106781,4,5,11,31.75,32.6875,30.7604,32.8229,32.2916,32.4479,45.8133,30.722
1434057300,21,0.751839807,4,5,11,31.7813,32.7083,30.8125,32.9063,32.2812,32.4479,45.58426667,30.388
1434058200,21,0.79335334,4,5,11,31.8021,32.7396,30.8438,32.875,32.3021,32.4375,45.29211667,30.222
1434059100,21,0.831469612,4,5,11,31.7917,32.7604,30.8437,32.9688,32.2708,32.5104,44.75933333,30.111
1434060000,22,0.866025404,4,5,11,31.8645,32.8541,30.875,32.9271,32.3438,32.5729,44.82016667,29.888
1434060900,22,0.896872742,4,5,11,31.8438,32.7917,30.875,32.8959,32.3021,32.5729,44.85778333,29.777
1434061800,22,0.923879533,4,5,11,31.7917,32.75,30.9583,32.9375,32.2916,32.4584,44.87038333,29.722
1434062700,22,0.946930129,4,5,11,31.7604,32.75,30.9063,32.7812,32.3021,32.3958,44.8311,29.5
1434063600,23,0.965925826,4,5,11,31.5313,32.3438,30.8437,32.6562,32.1354,32.1667,44.95285,29.222
1434064500,23,0.98078528,4,5,11,31.375,32.1667,30.8021,32.3542,31.9479,31.9687,44.98221667,29
1434065400,23,0.991444861,4,5,11,31.3021,32.0313,30.8125,32.2708,31.8645,31.7708,44.17796667,28.777
1434066300,23,0.997858923,4,5,11,31.1354,31.9167,30.7604,32.1146,31.7188,31.6771,43.42611667,28.611
1434067200,0,1,4,5,11,31.0104,31.75,30.5729,31.9896,31.625,31.5521,43.5814,28.611
1434068100,0,0.997858923,4,5,11,30.9375,31.6354,30.5417,31.8334,31.4062,31.4063,43.90728333,28.611
1434069000,0,0.991444861,4,5,11,30.8854,31.5209,30.4792,31.7917,31.3958,31.3125,44.19565,28.611
1434069900,0,0.98078528,4,5,11,30.7188,31.3334,30.4479,31.6563,31.2396,31.1563,44.82178333,28.611
1434070800,1,0.965925826,4,5,11,30.5,31.25,30.1458,31.5208,31.1042,31.0417,44.86151667,28.611
1434071700,1,0.946930129,4,5,11,30.5313,31.2188,30.0625,31.5104,31.0729,31,45.47058333,28.611
1434072600,1,0.923879533,4,5,11,30.4583,31.1458,30,31.4583,31,30.875,46.3009,28.611
1434073500,1,0.896872742,4,5,11,30.4167,31.0833,29.9792,31.4479,31,30.8021,46.70511667,28.611
1434074400,2,0.866025404,4,5,11,30.3542,31.0208,29.8646,31.3334,30.8542,30.75,47.42736667,28.611
1434075300,2,0.831469612,4,5,11,30.2396,30.9687,29.8646,31.25,30.75,30.6354,48.22598333,28.611
1434076200,2,0.79335334,4,5,11,30.25,30.9479,29.8333,31.2187,30.7292,30.5521,48.90303333,28.611
1434077100,2,0.751839807,4,5,11,30.2188,31,29.7396,31.2291,30.6771,30.7083,49.30558333,28.611
1434078000,3,0.707106781,4,5,11,30.25,31.0521,29.6146,31.2708,30.7813,30.7188,49.44965,28.611
1434078900,3,0.659345815,4,5,11,30.2187,30.9584,29.5312,31.2917,30.7395,30.7396,49.62405,28.611
1434079800,3,0.608761429,4,5,11,30.1666,31.0104,29.5416,31.2708,30.6979,30.7396,50.1673,28.611
1434080700,3,0.555570233,4,5,11,30.1458,30.9479,29.4167,31.1979,30.6979,30.6771,50.6312,28.611
1434081600,4,0.5,5,5,12,30.125,30.9583,29.4375,31.1875,30.6771,30.6667,51.00383333,28.611
1434082500,4,0.44228869,5,5,12,30.0417,30.9479,29.2708,31.1354,30.625,30.6146,51.5996,28.611
1434083400,4,0.382683432,5,5,12,30.0104,30.8229,29.2812,31.0833,30.6146,30.5625,51.86001667,28.611
1434084300,4,0.321439465,5,5,12,29.9583,30.7812,29.2396,31.0312,30.5729,30.4479,52.08773333,28.611
1434085200,5,0.258819045,5,5,12,29.9479,30.75,29.2187,30.9583,30.5104,30.4584,52.34708333,28.611
1434086100,5,0.195090322,5,5,12,29.9062,30.6771,29.2083,30.9688,30.5,30.3646,52.61673333,28.611
1434087000,5,0.130526192,5,5,12,29.8854,30.6563,29.125,30.8958,30.3958,30.3437,52.85653333,28.611
1434087900,5,0.065403129,5,5,12,29.8021,30.625,29.1562,30.8646,30.3958,30.3333,53.09126667,28.611
1434088800,6,6.13E-17,5,5,12,29.8229,30.5625,29.0833,30.8646,30.3646,30.2812,53.3719,28.611
1434089700,6,-0.065403129,5,5,12,29.7604,30.4896,29.0521,30.7708,30.3646,30.25,53.71958333,28.611
1434090600,6,-0.130526192,5,5,12,29.7292,30.4687,29.1328,30.7708,30.2917,30.1979,53.87273333,28.611
1434091500,6,-0.195090322,5,5,12,29.7292,30.4063,29.0521,30.6875,30.3333,30.1146,54.31878333,28.611
1434092400,7,-0.258819045,5,5,12,29.6771,30.375,29.0208,30.6562,30.2604,30.0625,54.6607,28.611
1434093300,7,-0.321439465,5,5,12,29.6458,30.3542,29,30.5834,30.1458,30.0417,55.02975,28.611
1434094200,7,-0.382683432,5,5,12,29.6041,30.3021,28.9688,30.5833,30.1875,30.0313,55.53608333,28.611
1434095100,7,-0.44228869,5,5,12,29.5104,30.1979,28.8958,30.5833,30.1562,30.0312,55.72521667,28.611
1434096000,8,-0.5,5,5,12,29.4688,30.2291,28.9166,30.5625,30.1562,30.0208,56.1776,28.611
1434096900,8,-0.555570233,5,5,12,29.5104,30.2604,28.8854,30.4583,30.0833,29.8958,56.26676667,28.611
1434097800,8,-0.608761429,5,5,12,29.4792,30.1979,28.875,30.4584,30.0208,29.9375,56.63008333,28.611
1434098700,8,-0.659345815,5,5,12,29.4271,30.1667,28.8542,30.3958,29.9479,29.8437,56.9302,28.611
1434099600,9,-0.707106781,5,5,12,29.4063,30.0729,28.8229,30.3958,29.9896,29.8438,57.18865,28.611
1434100500,9,-0.751839807,5,5,12,29.4271,30.0625,28.7917,30.3437,29.8646,29.8021,57.41656667,28.611
1434101400,9,-0.79335334,5,5,12,29.3021,30.0313,28.7604,30.2396,29.8021,29.8438,57.3982,28.611
1434102300,9,-0.831469612,5,5,12,29.1563,29.8125,28.5729,30.1563,29.6562,29.625,57.23256667,28.611
1434103200,10,-0.866025404,5,5,12,29.0938,29.8021,28.6875,30.1146,29.6875,29.5938,56.84488333,30.5
1434104100,10,-0.896872742,5,5,12,29.0833,29.8125,28.6875,30.0833,29.7083,29.5833,56.38978333,30.611
1434105000,10,-0.923879533,5,5,12,29.0833,29.7708,28.7083,30.0417,29.7396,29.625,56.98161667,30.777
1434105900,10,-0.946930129,5,5,12,29.2187,29.9063,28.9479,30.2187,29.8333,29.8438,56.90941667,31.111
1434106800,11,-0.965925826,5,5,12,29.2917,30,29.0625,30.3333,29.9688,30.2813,55.51645,31.277
1434107700,11,-0.98078528,5,5,12,29.3646,30.0313,29.1042,30.3021,30.0208,30.3333,54.08976667,31.777
1434108600,11,-0.991444861,5,5,12,29.3542,30.1875,29.1875,30.3437,30.0312,30.0417,52.88473333,32.111
1434109500,11,-0.997858923,5,5,12,29.3334,30.1563,29.2187,30.3438,30.0625,29.9896,52.4918,32.222
1434110400,12,-1,5,5,12,29.4479,30.2292,29.2708,30.375,30.0833,30.0104,51.82255,32.611
1434111300,12,-0.997858923,5,5,12,29.5833,30.25,29.2604,30.4479,30.2083,30.125,51.15196667,33.111
1434112200,12,-0.991444861,5,5,12,29.5833,30.3229,29.3438,30.5625,30.3958,30.1875,50.84941667,33.277
1434113100,12,-0.98078528,5,5,12,29.6146,30.2604,29.3854,30.5833,30.375,30.1146,53.05598333,33.388
1434114000,13,-0.965925826,5,5,12,29.4167,29.8229,29.3958,30.4063,29.8125,29.5417,58.84795,33.888
1434114900,13,-0.946930129,5,5,12,29.3959,29.7917,29.3854,30.3125,29.5729,29.3646,60.28413333,33.888
1434115800,13,-0.923879533,5,5,12,29.5417,29.8958,29.6146,30.4687,29.7917,29.5209,60.15441667,33.611
1434116700,13,-0.896872742,5,5,12,29.7396,30.0625,29.6875,30.6146,30.0104,29.8021,59.84375,33.277
1434117600,14,-0.866025404,5,5,12,29.8125,30.2813,29.8333,30.7187,30.2396,30.0417,59.67313333,32.888
1434118500,14,-0.831469612,5,5,12,29.9375,30.4896,30,30.9271,30.4375,30.25,58.67588333,33
1434119400,14,-0.79335334,5,5,12,30.1146,30.7083,30.0104,31.0729,30.6875,30.5417,57.7149,33.111
1434120300,14,-0.751839807,5,5,12,30.1875,30.9063,30.1771,31.1771,30.8541,30.6979,57.54833333,33.111
1434121200,15,-0.707106781,5,5,12,30.4791,31.0625,30.4166,31.3542,31.0417,30.9063,56.92578333,33.222
1434122100,15,-0.659345815,5,5,12,30.6041,31.375,30.4479,31.4688,31.3125,31.2187,56.30801667,33.277
1434123000,15,-0.608761429,5,5,12,30.6771,31.6042,30.5416,31.7188,31.5104,31.3542,54.99921667,33.222
1434123900,15,-0.555570233,5,5,12,30.8958,31.7396,30.6458,31.9063,31.6666,31.5625,53.86505,33.5
1434124800,16,-0.5,5,5,12,30.9167,31.8958,30.7083,31.8646,31.8854,31.7812,53.20245,34.277
1434125700,16,-0.44228869,5,5,12,31.0729,32,30.8645,32.1042,31.9792,31.9062,52.27461667,34.888
1434126600,16,-0.382683432,5,5,12,31.25,32.2396,30.9479,32.1146,32.1875,32.0937,51.57235,35.222
1434127500,16,-0.321439465,5,5,12,31.3542,32.3229,31.0104,32.375,32.2604,32.25,50.9007,34.777
1434128400,17,-0.258819045,5,5,12,31.4792,32.4479,31.0417,32.4792,32.3333,32.2396,50.68528333,33.888
1434129300,17,-0.195090322,5,5,12,31.5834,32.5729,31.1562,32.6042,32.5,32.4375,50.734,33.388
1434130200,17,-0.130526192,5,5,12,31.6563,32.6042,31.2084,32.6562,32.6145,32.4271,50.76578333,33.277
1434131100,17,-0.065403129,5,5,12,31.5729,32.6145,31.2917,32.625,32.5417,32.4271,50.7265,33.111
1434132000,18,-1.84E-16,5,5,12,31.6875,32.6458,31.2396,32.6459,32.625,32.5104,50.68466667,33.388
1434132900,18,0.065403129,5,5,12,31.6563,32.6875,31.3229,32.7083,32.7187,32.5417,50.25435,33.5
1434133800,18,0.130526192,5,5,12,31.7604,32.7812,31.4062,32.8125,32.7604,32.6562,49.74435,33.222
1434134700,18,0.195090322,5,5,12,31.8959,32.8542,31.5416,32.8438,32.8437,32.7188,49.20298333,32.888
1434135600,19,0.258819045,5,5,12,32,32.9062,31.6458,32.9375,32.9063,32.7812,48.90251667,32.777
1434136500,19,0.321439465,5,5,12,32.0417,33.0208,31.5938,32.9896,32.9167,32.8229,48.26175,32.722
1434137400,19,0.382683432,5,5,12,31.9688,32.9583,31.5729,33.0416,32.9062,32.8333,47.83726667,32.388
1434138300,19,0.44228869,5,5,12,32.2083,33.1875,31.6771,33.2813,33.0208,33.0417,47.4249,32
1434139200,20,0.5,5,5,12,32.4271,33.5312,31.8646,33.5521,33.1771,33.2812,46.20403333,31.777
1434140100,20,0.555570233,5,5,12,32.6666,33.75,31.9375,33.7604,33.1667,33.4479,45.73656667,31.5
1434141000,20,0.608761429,5,5,12,32.875,33.9375,32.0625,33.9687,33.3646,33.6041,45.0086,31.222
1434141900,20,0.659345815,5,5,12,32.8854,33.9167,32.2083,33.9583,33.4583,33.6354,43.84821667,31
1434142800,21,0.707106781,5,5,12,32.6354,33.6146,32.0104,33.6771,33.3021,33.4896,42.57896667,31
1434143700,21,0.751839807,5,5,12,32.4063,33.4271,31.9375,33.5521,33.1563,33.2083,42.21396667,30.722
1434144600,21,0.79335334,5,5,12,32.3229,33.2084,31.8229,33.3229,33.0521,33.0208,41.67526667,30.5
1434145500,21,0.831469612,5,5,12,32.375,33.1667,31.7812,33.2709,33.1146,33.0313,41.25741667,30.277
1434146400,22,0.866025404,5,5,12,32.3854,33.3229,31.8333,33.4583,33.125,33.1146,41.05571667,30.111
1434147300,22,0.896872742,5,5,12,32.4375,33.375,31.7812,33.4687,33.0938,33.1667,41.31541667,29.888
1434148200,22,0.923879533,5,5,12,32.3438,33.1771,31.7084,33.3646,33.0313,32.9688,41.70738333,29.777
1434149100,22,0.946930129,5,5,12,32.2395,33.0521,31.6146,33.2083,32.8646,32.8021,41.67325,29.722
1434150000,23,0.965925826,5,5,12,32.0729,33.0729,31.6458,33.3125,32.8646,32.8125,41.60743333,29.611
1434150900,23,0.98078528,5,5,12,32.0729,32.9479,31.5417,33.25,32.7917,32.6459,41.16656667,29.5
1434151800,23,0.991444861,5,5,12,31.9479,32.8958,31.5104,33.1458,32.6875,32.5313,40.86266667,29.277
1434152700,23,0.997858923,5,5,12,31.8542,32.8438,31.4479,33.125,32.5834,32.4896,40.8101,29.222
1434153600,0,1,5,5,12,31.8438,32.7083,31.4584,33.0729,32.4896,32.4375,40.61893333,29.222
1434154500,0,0.997858923,5,5,12,31.8125,32.6875,31.3334,33.0625,32.4375,32.3646,40.36285,29.222
1434155400,0,0.991444861,5,5,12,31.7083,32.6354,31.375,32.9375,32.3959,32.375,40.26466667,29.222
1434156300,0,0.98078528,5,5,12,31.6458,32.5,31.3333,32.8854,32.3438,32.2708,40.19171667,29.222
1434157200,1,0.965925826,5,5,12,31.625,32.4896,31.2292,32.8541,32.2917,32.2083,40.27871667,29.222
1434158100,1,0.946930129,5,5,12,31.4791,32.1771,31.1875,32.6354,32.1354,31.9687,45.32735,29.222
1434159000,1,0.923879533,5,5,12,31.3854,31.7396,31.1458,32.3854,31.7396,31.3854,49.42881667,29.222
1434159900,1,0.896872742,5,5,12,31.2812,31.6771,30.9792,32.2396,31.5313,31.2812,51.25058333,29.222
1434160800,2,0.866025404,5,5,12,31.1875,31.5833,31.0417,32.1562,31.2812,31.125,52.21473333,29.222
1434161700,2,0.831469612,5,5,12,31.0312,31.4167,30.9062,32.0417,31.25,31.0417,53.29601667,29.222
1434162600,2,0.79335334,5,5,12,30.9792,31.4271,30.9375,32.0729,31.1354,31.0416,53.83315,29.222
1434163500,2,0.751839807,5,5,12,31.0938,31.7917,31.0313,32.2292,31.1979,31.1979,53.42375,29.222
1434164400,3,0.707106781,5,5,12,31.1875,31.9583,31.125,32.4792,31.2083,31.3437,53.25925,29.222
1434165300,3,0.659345815,5,5,12,31.2396,31.9792,31.0625,32.4479,31.1875,31.3959,53.2096,29.222
1434166200,3,0.608761429,5,5,12,31.3021,32.0208,31.0833,32.4479,31.1771,31.375,53.32745,29.222
1434167100,3,0.555570233,5,5,12,31.1771,31.9688,30.9896,32.4062,31.0625,31.2188,53.6791,29.222
1434168000,4,0.5,6,5,13,31.1667,31.9583,30.9896,32.3854,30.9063,31.3542,53.54756667,29.222
1434168900,4,0.44228869,6,5,13,31.125,31.9584,30.8854,32.3333,31.0833,31.3438,53.55945,29.222
1434169800,4,0.382683432,6,5,13,31.1146,31.9479,30.875,32.3854,31.0417,31.3021,53.42523333,29.222
1434170700,4,0.321439465,6,5,13,31.1146,31.875,30.75,32.2917,30.9062,31.2292,53.31076667,29.222
1434171600,5,0.258819045,6,5,13,30.9167,31.7812,30.6458,32.1979,30.8125,31.0833,53.35256667,29.222
